Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if True then (\fresh_261:Boolean -> ((if False then (\fresh_298:Integer -> 1) else (if (if ((\fresh_302:Integer -> fresh_261) 301) then fresh_261 else fresh_261) then (\fresh_298:Integer -> (if False then fresh_298 else 4)) else (\fresh_298:Integer -> (if fresh_261 then 4 else (if False then fresh_298 else 4))))) -691)) else ((if ((if False then ((\fresh_322:Boolean -> (\fresh_315:Double -> fresh_322)) (if False then True else False)) else (\fresh_315:Double -> (if True then True else True))) ((\fresh_316:Boolean -> 252.1825733865489) False)) then (\fresh_303:Double -> (if False then (\fresh_261:Boolean -> 1) else (if False then (\fresh_261:Boolean -> (if True then 1 else 1)) else (\fresh_261:Boolean -> 1)))) else ((\fresh_335:Integer -> (\fresh_303:Double -> (\fresh_261:Boolean -> fresh_335))) ((\fresh_336:Integer -> fresh_336) -63))) (if (((\fresh_305:Boolean -> (\fresh_304:Double -> True)) (if (if True then True else True) then False else True)) -296.63766844592186) then -287.1864210827414 else ((if (if False then True else True) then (\fresh_308:Boolean -> 444.6036882202933) else (\fresh_308:Boolean -> 311.6149236031095)) False)))) (if False then ((((\fresh_264:Object -> (\fresh_263:Top -> (\fresh_262:Integer -> True))) "hAQmxjIPhSSNCetlKtjViERUWZpXxtlDUWuVAcLWNsujadMqEwPaDxepvuKQPzgMmInvBFKjxclBMDJfFgdsPMlaufmVqLhwwpmAZOMAgTqOovtEzYcbU") "rsAfrxnMAHKkVkEUUteWMFqhdDJzChGGRWxTWnQcTYRkVxhOGdEQGhvHOKWFSZyKwXmZahpTywmWswXWvAsSIyzFPrsvvDeC") 36) else True)),115,10,11885.287,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (if (if (((if False then (\fresh_366:Boolean -> (<Int -295)) else (\fresh_366:Boolean -> (<=Int 255))) True) 394) then False else False) then (if True then False else ((if (! True) then (if True then (\fresh_370:Integer -> (if True then True else True)) else (if True then (\fresh_370:Integer -> False) else (\fresh_370:Integer -> (if False then False else False)))) else (if True then (\fresh_370:Integer -> True) else (\fresh_370:Integer -> (! True)))) (if (if True then (if (if False then False else False) then False else ((\fresh_371:Integer -> True) 409)) else False) then ((\fresh_372:Boolean -> -221) True) else (if (if False then True else True) then 83 else (if False then 772 else 207))))) else True) then (if (if (((\fresh_393:Object -> (\fresh_392:Integer -> (if False then True else True))) -743) -27) then ((if True then (\fresh_469:(fresh_468:Integer -> (Boolean)) -> (if True then False else False)) else (if True then (\fresh_469:(fresh_468:Integer -> (Boolean)) -> False) else (\fresh_469:(fresh_468:Integer -> (Boolean)) -> True))) (if (if True then (! True) else False) then (if False then (\fresh_468:Integer -> False) else (\fresh_468:Integer -> (if True then True else True))) else (if False then (\fresh_468:Integer -> True) else (\fresh_468:Integer -> False)))) else (! ((if (if True then True else True) then (\fresh_485:Integer -> False) else (if False then (==Int 113) else (\fresh_485:Integer -> False))) (if True then (((\fresh_487:Boolean -> string_length) False) "WGFwMfqHeoBRikVcCbYRgZvpAQKLEXhfygjESHVsyQOardCgKfJtUHdmx") else 357)))) then 4 else 4) else 4),157,10,15384.446,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if True then 4 else 1),4,2,3940.037,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (if ((\fresh_490:Boolean -> True) ((\fresh_491:Boolean -> (if (if (if (if fresh_491 then fresh_491 else True) then (if fresh_491 then fresh_491 else False) else fresh_491) then False else fresh_491) then ((\fresh_506:Double -> False) -505.63779023490486) else False)) (if ((\fresh_492:Double -> False) -424.589353932814) then ((\fresh_498:Boolean -> True) ((|| False) False)) else (if True then (if (! True) then (! False) else True) else True)))) then (if False then (if (if False then False else False) then (if (! (if False then False else (if False then True else (if True then False else True)))) then False else True) else True) else (if ((if (if False then True else (if False then (! True) else True)) then (if ((|| True) False) then ! else !) else !) (if ((\fresh_512:Double -> False) 344.2003159390695) then False else True)) then ((\fresh_517:Boolean -> fresh_517) False) else True)) else True) then (if True then ((\fresh_518:Integer -> ((if True then ((\fresh_553:Integer -> (\fresh_540:Boolean -> 4)) (if False then -463 else fresh_518)) else (\fresh_540:Boolean -> fresh_518)) False)) (if True then -464 else ((if True then (\fresh_519:Top -> -306) else (\fresh_519:Top -> 609)) ((((\fresh_525:Integer -> -->) 229) False) False)))) else ((if (if ((\fresh_668:Top -> False) -559) then (! (! (if (! False) then (if False then False else True) else True))) else True) then ((\fresh_679:Integer -> (\fresh_565:(fresh_564:Double -> (Integer)) -> fresh_679)) -690) else (if True then (\fresh_565:(fresh_564:Double -> (Integer)) -> 1) else (\fresh_565:(fresh_564:Double -> (Integer)) -> 1))) (if (if False then True else False) then (if False then (\fresh_564:Double -> -28) else (if True then (\fresh_564:Double -> (if False then -122 else (if True then 89 else -240))) else (\fresh_564:Double -> 68))) else ((\fresh_603:Boolean -> (\fresh_564:Double -> -116)) False)))) else 4),202,10,19474.843,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((((if True then (if (if True then True else (if True then True else False)) then (if False then (\fresh_701:Integer -> (\fresh_700:Double -> (\fresh_698:Object -> fresh_701))) else (\fresh_701:Integer -> (\fresh_700:Double -> (\fresh_698:Object -> 4)))) else (\fresh_701:Integer -> (\fresh_700:Double -> (\fresh_698:Object -> 4)))) else (\fresh_701:Integer -> (if False then (\fresh_700:Double -> (if False then (\fresh_698:Object -> fresh_701) else (\fresh_698:Object -> fresh_701))) else (\fresh_700:Double -> (\fresh_698:Object -> (if False then fresh_701 else fresh_701)))))) (if True then ((if False then (if False then (\fresh_702:Integer -> fresh_702) else (\fresh_702:Integer -> -218)) else (if True then (\fresh_702:Integer -> -364) else (-Int -39))) -340) else -222)) 141.6672124373736) (And True)),67,10,8058.907,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(((if (if (if ((\fresh_860:Integer -> True) 0) then (((\fresh_868:Integer -> !) (if (! False) then -361 else -291)) ((if True then ! else !) (if False then (! False) else True))) else (if (if False then False else ((<Int 238) -26)) then ((\fresh_872:Boolean -> False) (if (! True) then False else True)) else True)) then False else False) then (if (if (if False then True else True) then True else ((\fresh_874:Integer -> True) (if False then 115 else 429))) then (\fresh_858:Boolean -> (if (! fresh_858) then (\fresh_857:Integer -> 4) else (\fresh_857:Integer -> 4))) else (\fresh_858:Boolean -> (if (! False) then (\fresh_857:Integer -> (if False then fresh_857 else 4)) else (\fresh_857:Integer -> 1)))) else (((\fresh_899:Integer -> (\fresh_898:Boolean -> (\fresh_858:Boolean -> (\fresh_857:Integer -> 4)))) 428) True)) (if False then (if False then False else (if True then False else ((\fresh_859:Double -> False) 236.50205270497446))) else True)) 686),109,10,11266.642,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if True then 4 else 1),4,2,3940.037,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if (! (if (if (if True then ((\fresh_991:Top -> False) True) else False) then False else True) then ((if False then (\fresh_992:Integer -> ((if False then ! else !) True)) else ((\fresh_1013:Boolean -> (\fresh_992:Integer -> True)) True)) ((*Int -539) (if False then -137 else 142))) else ((\fresh_1014:Integer -> True) -175))) then ((\fresh_1015:String -> (if (! False) then (\fresh_942:Boolean -> (if (if False then False else False) then 4 else 4)) else (if False then (\fresh_942:Boolean -> 1) else (\fresh_942:Boolean -> 1)))) "TZCangxQdLslXRPYuWvvSOqABvsqkKZOBKSWldGTbOBLRAFOZjDcfTRaHE") else (if ((\fresh_1049:Integer -> True) ((\fresh_1050:Boolean -> 215) True)) then (if False then (\fresh_942:Boolean -> ((\fresh_1052:Integer -> fresh_1052) ((\fresh_1053:Boolean -> 353) (! False)))) else (if False then (\fresh_942:Boolean -> 1) else (if True then ((\fresh_1067:Boolean -> (\fresh_942:Boolean -> 4)) (! False)) else (\fresh_942:Boolean -> 1)))) else (if (if (if True then False else False) then (if (if True then False else False) then True else False) else ((if True then (if True then ! else !) else !) False)) then (if False then (if (! ((\fresh_1087:Integer -> False) -213)) then ((\fresh_1088:Boolean -> (\fresh_942:Boolean -> 1)) True) else (\fresh_942:Boolean -> 1)) else ((\fresh_1100:Boolean -> (\fresh_942:Boolean -> 4)) (if True then (if False then True else True) else False))) else (if (if (if False then ((\fresh_1109:Integer -> False) -149) else (if True then False else False)) then (! (if False then (if True then True else True) else True)) else ((\fresh_1111:Boolean -> True) True)) then (\fresh_942:Boolean -> (if ((<Int 411) 586) then ((\fresh_1114:Boolean -> 4) True) else 1)) else (if False then (\fresh_942:Boolean -> 1) else (\fresh_942:Boolean -> 4)))))) (((if True then (if True then (\fresh_944:Double -> (\fresh_943:Boolean -> True)) else (if False then (\fresh_944:Double -> !) else (\fresh_944:Double -> !))) else (\fresh_944:Double -> ((if (! False) then (\fresh_985:Double -> !) else (\fresh_985:Double -> (if True then ! else !))) (if False then fresh_944 else fresh_944)))) ((if True then (\fresh_945:Boolean -> (if fresh_945 then -375.68844032156096 else 322.6294663741492)) else (if True then (\fresh_945:Boolean -> (if fresh_945 then -64.34297374847111 else 379.2006426048265)) else (\fresh_945:Boolean -> -4.1345017522644785))) False)) False)),241,10,23002.042,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((((if (if False then True else False) then (if (if True then False else False) then (\fresh_1256:Object -> (\fresh_1240:Boolean -> (\fresh_1122:Integer -> 4))) else (\fresh_1256:Object -> (\fresh_1240:Boolean -> (\fresh_1122:Integer -> 4)))) else ((\fresh_1343:Integer -> (\fresh_1256:Object -> (\fresh_1240:Boolean -> (\fresh_1122:Integer -> 4)))) 419)) 263.0440812888677) ((if False then (\fresh_1241:Integer -> ((<=Int fresh_1241) -171)) else (if False then ((\fresh_1249:Double -> (\fresh_1241:Integer -> True)) 170.5978991482207) else (if (! False) then (>=Int (if False then 61 else -24)) else (if False then (\fresh_1241:Integer -> True) else (\fresh_1241:Integer -> False))))) -101)) ((((if (if (if ((\fresh_1161:Object -> False) False) then (if False then False else True) else False) then ((\fresh_1164:Integer -> False) ((\fresh_1165:Integer -> 864) 347)) else True) then (\fresh_1143:Integer -> (if False then (\fresh_1142:Boolean -> (\fresh_1123:Boolean -> -487)) else (\fresh_1142:Boolean -> (\fresh_1123:Boolean -> fresh_1143)))) else (\fresh_1143:Integer -> (\fresh_1142:Boolean -> (\fresh_1123:Boolean -> -197)))) ((if False then (\fresh_1144:Integer -> 480) else (if (if True then (if False then False else False) else True) then (+Int 507) else (\fresh_1144:Integer -> 113))) ((\fresh_1145:Integer -> fresh_1145) (if False then ((\fresh_1146:Boolean -> -22) False) else 295)))) False) (((\fresh_1125:Integer -> !) ((if (if False then True else False) then (\fresh_1126:Top -> 1000) else (if (! False) then (if True then (\fresh_1126:Top -> -191) else (\fresh_1126:Top -> 42)) else (\fresh_1126:Top -> 666))) (if True then -764 else "RPGCBepwkUzrYfxEgnvKYhXctTMXCkOyUxwjbrVNgGktrPtdeQiRSbgDayzghngeGRexaFDoBouifW"))) False))),156,10,15378.662,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if True then 4 else 1),4,2,3940.037,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if ((\fresh_1384:Integer -> (! ((if (if False then False else True) then (\fresh_1390:Object -> False) else (\fresh_1390:Object -> False)) True))) (if (if (if False then True else True) then (if (if True then True else False) then (if True then False else (if False then False else True)) else False) else ((\fresh_1388:Object -> False) "lVwagJtIkTllOEQTttjOVtVIVXnVnXaoNBeOuOAroHQRLmubhUcFdCvVRPTcDFLNAAQJlhKXjVfPYbkQRpwKXQjvNYHsbiJbGTPUNswRqrNKYqXkLHaTSZFMRHIHqoIcVVXWNSIDICPfnUgBbsRoLBcTilKbieGrbhyqbJiVXLbjCwsyREBqDxqskIHSpSJeETKyKGJgNsFnylupklHWfkPUbwFyXLYqCZHJbKJPBIMbwAxhXRSMunJJXLwwaaHyRgFIMVzaUCahXoCSRqiIAmwYVqDpOcN")) then -119 else (if False then 191 else -502))) then 4 else (if True then 4 else 1)),49,8,6622.477,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if ((\fresh_1394:Integer -> (if True then False else ((<Int -930) 191))) ((if ((if (if True then True else True) then (if (if True then True else False) then (>=Int 310) else (!=Int -367)) else ((\fresh_1407:Top -> (\fresh_1396:Integer -> False)) -47)) ((-Int 540) (if True then -407 else 549))) then (if (if ((\fresh_1411:Boolean -> False) False) then (! ((\fresh_1413:Integer -> True) 207)) else False) then (\fresh_1395:Integer -> (if ((\fresh_1414:Integer -> True) 122) then fresh_1395 else 227)) else (+Int -510)) else (if True then (\fresh_1395:Integer -> -218) else (\fresh_1395:Integer -> ((\fresh_1416:Integer -> fresh_1395) fresh_1395)))) 201)) then (if (if (! True) then ((if True then ((\fresh_1421:Boolean -> (<=Int -89)) (if ((\fresh_1422:Integer -> False) (if False then 913 else 298)) then (if False then True else (if False then True else True)) else True)) else (if True then (\fresh_1420:Integer -> False) else (\fresh_1420:Integer -> True))) (if True then 271 else -189)) else True) then 4 else (if False then 1 else ((if (if True then (! True) else (if True then False else True)) then (if False then (\fresh_1438:Object -> 1) else (\fresh_1438:Object -> (if True then 4 else (if False then 1 else 1)))) else ((\fresh_1447:Double -> (\fresh_1438:Object -> (if True then 4 else 1))) 150.98603484063605)) +Int))) else (if False then 1 else ((if False then (if (! True) then (\fresh_1448:Boolean -> 1) else (\fresh_1448:Boolean -> ((if fresh_1448 then (\fresh_1450:Integer -> fresh_1450) else (-Int 579)) -489))) else ((\fresh_1452:Integer -> (\fresh_1448:Boolean -> (if False then 1 else 4))) -259)) True))),184,10,17836.682,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (! False) then ((\fresh_1463:Boolean -> (if fresh_1463 then 4 else 4)) False) else 1),12,5,4319.505,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if True then 4 else 1),4,2,3940.037,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_1464:Boolean -> 4) False),4,3,3957.613,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_1465:Integer -> (if False then fresh_1465 else (if ((\fresh_1487:Integer -> (if True then True else False)) (if False then 528 else (if False then fresh_1465 else fresh_1465))) then ((\fresh_1488:Boolean -> 4) (if False then False else False)) else 4))) (if False then ((\fresh_1466:Integer -> -609) (if ((\fresh_1467:Integer -> (if False then True else False)) -222) then ((if False then (\fresh_1470:Boolean -> (if False then -428 else 334)) else (\fresh_1470:Boolean -> 412)) False) else -514)) else (if (if False then True else True) then (if ((\fresh_1478:Integer -> False) 68) then 232 else ((\fresh_1479:Boolean -> 225) True)) else ((if True then (\fresh_1480:Integer -> 513) else (\fresh_1480:Integer -> 401)) ((*Int -613) (if True then -45 else 241)))))),82,9,9154.216,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (if True then True else False) then (if ((\fresh_1493:Integer -> True) ((((\fresh_1520:Top -> (\fresh_1495:Boolean -> (*Int -132))) "RCfbraXwRiSbVWcZzimRDWzOsPfAFawnzBCiTNCRNqVoqcJFVzoraVrwVlwLPMftUcwUnMzuJDwZ") ((\fresh_1496:Integer -> True) -391)) (if False then -248 else 48))) then (if True then (if ((\fresh_1524:Top -> True) 39.25022212562963) then 4 else ((if True then (\fresh_1527:Integer -> 4) else (\fresh_1527:Integer -> fresh_1527)) 158)) else 1) else 4) else 4),45,10,6442.365,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,3880.0,4
