Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if False then (if False then (if True then (\fresh_118:Integer -> 1) else (if True then (\fresh_118:Integer -> fresh_118) else (if True then (\fresh_118:Integer -> fresh_118) else (\fresh_118:Integer -> fresh_118)))) else (if ((\fresh_142:Integer -> True) -413) then (\fresh_118:Integer -> fresh_118) else ((\fresh_158:Boolean -> (\fresh_118:Integer -> fresh_118)) True))) else (if False then (if True then (\fresh_118:Integer -> fresh_118) else (\fresh_118:Integer -> fresh_118)) else ((\fresh_160:Integer -> (\fresh_118:Integer -> 4)) 521))) (if False then -996 else ((if False then (\fresh_119:Integer -> (if True then -304 else fresh_119)) else (\fresh_119:Integer -> 262)) ((+Int 351) (if False then 140 else -297))))),65,8,6290.269,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_161:Boolean -> 4) (if True then (if (if (if (if True then True else False) then (if False then False else True) else False) then False else True) then True else (! False)) else (if (if True then False else False) then (if True then False else (! False)) else True))),35,7,3880.735,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if (if (if False then False else (! False)) then ((>=Int 93) -74) else (if ((\fresh_185:Integer -> False) 210) then (if (! (! True)) then (if False then True else False) else True) else True)) then (if False then (\fresh_174:Boolean -> 1) else (if (if True then True else False) then (\fresh_174:Boolean -> 4) else (\fresh_174:Boolean -> 4))) else (if False then (if True then (\fresh_174:Boolean -> 1) else (\fresh_174:Boolean -> 1)) else (\fresh_174:Boolean -> 4))) True),55,8,5310.271,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if True then (if False then 1 else 4) else (if True then 1 else 1)),10,3,2427.203,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if True then (\fresh_210:String -> 4) else ((if True then (\fresh_225:Boolean -> string_length) else (\fresh_225:Boolean -> (\fresh_210:String -> 1))) (if True then True else (if False then True else True)))) (if ((<Int -793) -279) then (if False then (if (if False then (if True then False else False) else False) then "TXIETtCzBYooRQhnFowaiGOlNpTVUfhjEbTmPTDCEzaJkQrTkMnjgsOTxdtYMnavFjBEsmbITINmLuSzrUmGwoPByRdgKNTIvccvrDEeXtCSMM" else "fAWQIFyDJxlaYugtfUNJvQUOyyHOsysu") else "LtbdnYbPqoJzfiIVvFjvotQ") else (if False then "gjpRDFrcWAuCsyiDlLZnYMauWirphcOzhtdMbAkqpNHCBxcMTpweBkSByaaDgOyHRyZDLLbokasrxALafAZZbulX" else (if (if (! False) then ((\fresh_222:Top -> False) -111.75535387916486) else False) then "mmcCETKmiHDQ" else "PlzBngspKmfMVkjLWHocPcqXLShNATfGPDmIcIiUiuVPZHinmg")))),54,8,5381.57,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (if False then True else (if (if False then True else False) then True else (if False then False else False))) then ((if (if False then (((\fresh_259:Integer -> !) -49) True) else False) then (if False then (\fresh_252:Object -> 1) else ((\fresh_277:Boolean -> (\fresh_252:Object -> 4)) (if True then False else True))) else (\fresh_252:Object -> 4)) -1377) else 4),41,8,4246.538,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if True then (if True then (\fresh_280:Top -> 4) else ((\fresh_282:Object -> (\fresh_280:Top -> 1)) True)) else (if (if (if True then False else False) then (if False then False else False) else (if True then (! (if False then False else False)) else False)) then (if False then (\fresh_280:Top -> 1) else (\fresh_280:Top -> 1)) else (\fresh_280:Top -> 1))) ((\fresh_281:Top -> "yglbRDPGXVyyLXgQreLGIYmNfwfcaeJWMibpHcNlgDVP") -359.89147945224244)),43,8,4383.443,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if (if (if (if (if (if False then False else False) then True else (if False then False else False)) then False else False) then (if False then True else False) else False) then ((if False then ! else (if True then ! else !)) True) else False) then (if (! (if True then True else False)) then ((if True then (\fresh_300:Integer -> (\fresh_294:Integer -> 4)) else +Int) 52) else (\fresh_294:Integer -> 4)) else (if False then (if True then (\fresh_294:Integer -> ((\fresh_303:Boolean -> fresh_294) False)) else (\fresh_294:Integer -> 1)) else (\fresh_294:Integer -> 4))) -240),63,8,5955.763,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_306:Boolean -> ((if False then (\fresh_309:Boolean -> 1) else (\fresh_309:Boolean -> 4)) ((--> False) False))) (if True then False else (if False then (if False then False else False) else (if (if True then True else False) then False else True)))),30,6,3573.524,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (if False then True else (if ((\fresh_315:Integer -> (if True then False else False)) 426) then False else False)) then (((\fresh_345:Integer -> (\fresh_318:Integer -> (if False then fresh_345 else (if True then 4 else fresh_345)))) (if (if True then True else False) then -222 else (if False then 26 else 551))) ((\fresh_319:Boolean -> ((\fresh_343:Top -> -534) (--> True))) ((if False then (\fresh_321:(fresh_320:Integer -> (Boolean)) -> False) else (\fresh_321:(fresh_320:Integer -> (Boolean)) -> False)) (==Int 185)))) else 4),54,8,5323.529,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (if True then False else True) then (if True then ((\fresh_352:Integer -> 4) (if True then 29 else ((\fresh_353:Boolean -> 325) True))) else 1) else ((if ((\fresh_356:Integer -> True) 411) then (if True then (if True then (\fresh_355:String -> 4) else string_length) else (\fresh_355:String -> 1)) else (if False then (\fresh_355:String -> (if True then 1 else 1)) else (\fresh_355:String -> 4))) (if True then "FauVbTvLMQhTrlBnwTHrDRBLbdjxisGukPHJBbItQSLNc" else "kDwmwDrHbAaeROWsgYdlOEeduVaphZplzsqwxkh"))),46,7,4634.594,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if False then ((\fresh_373:Boolean -> 1) False) else (if True then 4 else 1)),10,4,2431.418,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (if False then (if ((\fresh_374:Object -> True) -302.0284533418603) then True else True) else ((if False then (\fresh_380:Top -> False) else (\fresh_380:Top -> False)) True)) then 4 else 4),20,6,2949.665,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (if False then (if True then True else True) else False) then 4 else 4),10,4,2445.022,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if ((if False then (if (! True) then (\fresh_390:Double -> (if True then True else False)) else (\fresh_390:Double -> True)) else (\fresh_390:Double -> True)) ((if False then (\fresh_391:String -> 7.077177794175744) else (if True then (\fresh_391:String -> 302.09702380227975) else (\fresh_391:String -> 0.9669797639501881))) (if True then (if False then "ZMcENmliwwwDoQElJyFOeBQtKzJrsifqAAxhiuxjbTRGEHfNcJKCSUfCJNwxFObdfTN" else "PviPxtMejIjSZZVerLeLqMecwsbVYR") else "EkTNfGswleCWRjeHsBqANLleURpErqnwuXjZagbarJKBmEQidEvThaiWAOAbMy"))) then ((if ((\fresh_416:Boolean -> True) True) then (if False then (\fresh_405:Boolean -> 1) else (\fresh_405:Boolean -> 4)) else (\fresh_405:Boolean -> 4)) ((if False then (\fresh_406:String -> False) else (\fresh_406:String -> ((\fresh_415:Integer -> True) -293))) "nhZo")) else 4),61,8,5801.924,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if True then 4 else (((\fresh_443:Boolean -> (if (if fresh_443 then fresh_443 else fresh_443) then (\fresh_439:Boolean -> 1) else (\fresh_439:Boolean -> 1))) False) (if (if (! (! False)) then False else True) then True else ((\fresh_442:Integer -> False) 99)))),30,7,3638.883,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if ((if True then (\fresh_464:Double -> True) else (\fresh_464:Double -> False)) (if True then (if (! True) then 284.4947727685616 else (if True then 311.9955966290503 else 658.211779316608)) else (if (if True then (if False then False else True) else False) then 640.6298690860345 else 138.7942139066823))) then ((\fresh_487:(fresh_486:String -> (Boolean)) -> (\fresh_463:Integer -> (if (if True then True else True) then (if False then fresh_463 else 4) else (if True then 4 else fresh_463)))) (if False then (\fresh_486:String -> (if True then True else True)) else ((\fresh_504:Integer -> (\fresh_486:String -> True)) ((\fresh_505:Integer -> 415) -399)))) else (if True then (if True then (\fresh_463:Integer -> 4) else (\fresh_463:Integer -> 1)) else (if False then (\fresh_463:Integer -> fresh_463) else (\fresh_463:Integer -> 1)))) -47),76,8,7088.031,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if (if ((\fresh_561:Boolean -> False) True) then ((if True then (\fresh_562:Object -> True) else (\fresh_562:Object -> False)) 423) else ((\fresh_565:Object -> True) (--> False))) then ((\fresh_570:Boolean -> (\fresh_560:Top -> 4)) (if (! (if False then True else False)) then (if (if True then False else False) then True else True) else False)) else (if ((if True then ! else !) True) then (if (if (! True) then False else True) then (if True then (\fresh_560:Top -> 4) else (\fresh_560:Top -> 1)) else (\fresh_560:Top -> ((\fresh_649:Integer -> 4) 1020))) else (if True then ((\fresh_660:Integer -> (\fresh_560:Top -> 4)) -54) else (\fresh_560:Top -> 1)))) (if True then True else "lovlyvCULngqLxWhbQ")),78,8,7187.509,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if True then (if True then (if False then (\fresh_666:Integer -> fresh_666) else ((\fresh_682:Boolean -> (\fresh_666:Integer -> 4)) False)) else (if True then (\fresh_666:Integer -> ((\fresh_688:Object -> fresh_666) -920)) else (*Int (if True then 141 else -94)))) else (\fresh_666:Integer -> fresh_666)) (if (if False then (if (if False then False else True) then (! (if (if False then True else False) then True else False)) else True) else (if True then (! (if False then True else False)) else False)) then 2 else ((\fresh_669:Boolean -> (if False then -419 else -259)) False))),64,8,6148.789,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if (if False then (! False) else False) then (\fresh_690:Object -> 4) else (((\fresh_721:Integer -> (\fresh_696:Integer -> (\fresh_690:Object -> 4))) 243) -140)) %),19,8,2936.075,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (if ((>Int (if True then 244 else -53)) 181) then True else False) then (if (((\fresh_734:Object -> (\fresh_732:Top -> (! True))) (<Int -982)) (if False then 478.35416258560184 else -9.951617555338187)) then (if ((\fresh_741:Double -> False) (if False then -231.05700976799486 else 128.52304450957195)) then ((\fresh_749:Integer -> 4) (string_length "YKOQXqCUxjNFJgyrjtxAWqnQ")) else ((\fresh_778:Integer -> 4) -425)) else ((\fresh_792:Boolean -> 4) True)) else 4),50,8,5103.606,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_814:Boolean -> ((\fresh_815:Integer -> 4) (if (if fresh_814 then True else fresh_814) then -770 else (if fresh_814 then -346 else (if True then 138 else -604))))) True),19,7,3072.913,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if False then 1 else 4),4,2,2304.279,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if True then (if False then 1 else ((if (! True) then (if False then (+Int 192) else (\fresh_821:Integer -> 1)) else (\fresh_821:Integer -> 4)) ((\fresh_822:Integer -> -912) 222))) else 1),24,7,3223.158,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if ((if True then (if False then (\fresh_863:Object -> True) else (\fresh_863:Object -> False)) else (\fresh_863:Object -> False)) (if False then -393 else <=Int)) then (if ((\fresh_870:Boolean -> fresh_870) ((if (if True then False else True) then ! else !) False)) then (\fresh_839:Integer -> 4) else (\fresh_839:Integer -> (if False then 1 else 4))) else (if True then (\fresh_839:Integer -> 4) else (if True then (\fresh_839:Integer -> ((-Int 219) fresh_839)) else (\fresh_839:Integer -> fresh_839)))) (((\fresh_843:String -> (\fresh_840:Boolean -> (if (if fresh_840 then True else False) then 209 else -108))) (if (! False) then (if (if False then (if True then True else False) else (if True then False else False)) then "JCxBTLSBDsOXVAowEa" else "mCYxPPdnftxavASLpGUPFYSwCnjnXGUhAaRGdUprqgzyGPVDPnhjImQJQRmtndykITCVZlEtZJffETtPAgFWldjmxNCkiwGwhImZIKyaYUqWNjZwaTUznppRJyKmRTpvuKnnHtmfZuJvVDEUSVvM") else (if False then "BPrnsNyyrrwFKDCOtQXCGQZVVaEjdub" else "pwAUJLYeXJMAVffqLDtTYFFnMiBOhqGVdxJoDwCiHcbSEmEXGbaHjHCXxTQCggEBKgtbWCzAqTfVOUSUYHeFiqROBXopfjOGDzVvdcJZCeTecyKHPnbncRRqdJPTJkAqFPVubKMflPdCxOdDjhPGQFtOmgKreKpvKCVwZlaeSMIxuPSPQlXJjcaQJwWcuoQjMKiyDxQEMdZnaQMFS"))) (if False then (if True then False else (if False then True else False)) else True))),93,8,8668.874,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (if (((\fresh_886:Boolean -> (\fresh_885:Object -> False)) (if False then ((\fresh_887:Boolean -> fresh_887) True) else False)) 157.35249547758693) then (if ((\fresh_890:Boolean -> True) False) then (if True then (! False) else False) else True) else (if (if False then True else True) then True else (if True then False else (! ((if True then ! else !) True))))) then 4 else (((if (if (if True then (if False then True else False) else False) then False else False) then (\fresh_912:Integer -> (\fresh_898:Integer -> 4)) else (\fresh_912:Integer -> (\fresh_898:Integer -> (if True then 4 else fresh_912)))) (if (if False then False else True) then -365 else -821)) ((\fresh_899:Boolean -> 263) False))),78,8,7315.399,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_923:Integer -> 4) -331),4,3,2335.411,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (! ((if True then (\fresh_925:Integer -> (if False then True else False)) else (\fresh_925:Integer -> (if False then True else True))) -476)) then (if (if False then True else False) then ((\fresh_928:Integer -> 4) -61) else (((\fresh_931:Boolean -> (\fresh_929:Boolean -> (if True then 4 else 1))) True) (if False then True else (if (if True then True else (! False)) then True else False)))) else ((\fresh_935:Boolean -> (if (if (if fresh_935 then True else fresh_935) then fresh_935 else (if fresh_935 then fresh_935 else fresh_935)) then 4 else (if fresh_935 then 4 else 4))) (if True then True else ((\fresh_936:Integer -> (if True then False else False)) 54)))),75,8,7041.892,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(((\fresh_940:Object -> (if True then (if False then string_length else (\fresh_939:String -> 4)) else string_length)) 476) "RSQzofOIDmodHSLbgFCwpDFtinjGvbyNnQiAoYFXOXkABZjXZJhkuCTfCmiPmH"),13,7,2714.048,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if False then 1 else (if (if True then False else ((if (! False) then (\fresh_953:Object -> True) else (\fresh_953:Object -> True)) ((\fresh_954:Boolean -> "FEqFmPOByKBWlbiFRwmQvHhKPpahCLXGkZiIsevkLTWeSwPgRrsxYnKZlAreVgyomcxsOvadMjrFAmtxDSryTJQYcIomgHoexFWTiJpGyhhHrmstWaUPwZVRTQjlhsOLwVndXoBdlKkfessJtgvqqKHmzYSJ") False))) then 4 else (if True then 4 else (if (if (if True then True else True) then False else True) then ((if False then (\fresh_962:Integer -> fresh_962) else (% 707)) -24) else ((\fresh_965:Boolean -> (if fresh_965 then 1 else 1)) False))))),48,8,4841.618,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if ((if True then (if True then (if True then (\fresh_966:Integer -> True) else (\fresh_966:Integer -> False)) else (if (if True then False else True) then (>Int 432) else (\fresh_966:Integer -> False))) else (if False then (\fresh_966:Integer -> False) else (\fresh_966:Integer -> (if True then False else False)))) -211) then (if False then 1 else 4) else 4),37,7,3966.605,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if True then (if False then (\fresh_989:Boolean -> 1) else ((\fresh_1008:String -> (if True then (\fresh_989:Boolean -> 4) else (\fresh_989:Boolean -> 1))) "tOTJsOdzgWdsfPgNeTZCHRXDFeWaJTbOW")) else (if (if (if True then True else False) then True else False) then (\fresh_989:Boolean -> (if fresh_989 then 1 else 1)) else ((\fresh_1029:String -> (\fresh_989:Boolean -> 1)) (if (if False then True else (if True then True else True)) then "LJhCHwxBrwJFvFnRDMJlWgjBVzhNmFffI" else "docTijEJqBGkShSooYErvRmDHQxaGBAuAfxcIXNiWcjQwsMHfBPunYGefYwiLRsgwYgPNJkQfbopQEaIRpdnn")))) (if True then False else False)),47,8,4723.725,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if (if ((if (if True then False else False) then (\fresh_1073:String -> False) else (\fresh_1073:String -> True)) "nEVGmFxNQzrNjxMRNhviYkYppmGBHpnSysQRuTdkVpmILNCedTrEQiaYiZTRTxnTjNuRdmZYSENKwZZgOnGRisUUYxiOdrOZpMwSpdaYUIDVYKbmOukldnVCgOfFtRtvaRMhYWiALusiIipXoDCbODZJsXpWVNmrLBKRKriSSbsYqcTDCnlezFTTTOAoVJUlwqVls") then False else True) then (\fresh_1035:Double -> (if False then 1 else 4)) else ((if False then (\fresh_1085:Integer -> (\fresh_1035:Double -> fresh_1085)) else (\fresh_1085:Integer -> (\fresh_1035:Double -> (if True then 4 else fresh_1085)))) (if True then 14 else 78))) (if (if ((if ((\fresh_1043:Integer -> True) 213) then (\fresh_1036:Integer -> True) else (\fresh_1036:Integer -> True)) (if False then 168 else 79)) then True else ((\fresh_1044:String -> False) "dKCuWsRMOkudQvKQJUpcKLEirjZoOVqXHDutQUIYgcaXZIvKvVIpHjvKtaHTsQMYNuclPgiKNKRGYrLTE")) then (((\fresh_1053:Boolean -> (\fresh_1049:Integer -> 146.81767336248436)) False) (if ((\fresh_1051:Boolean -> True) (! False)) then -81 else 350)) else ((if False then (if True then (\fresh_1062:Boolean -> -47.74344398086736) else (\fresh_1062:Boolean -> -133.42502909881114)) else ((\fresh_1072:Boolean -> (\fresh_1062:Boolean -> 114.35762253712652)) True)) False))),88,8,8201.471,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if ((if ((\fresh_1123:String -> False) "jDXNMtsbKmzynROxVSAxLqLPqbXulDkgDNEsHAUDzPAPdGkkXopGifLmCKxqOJKifoyjofoMgrKzEIkSSnJXfvLHkyezBsvWdDMxSLAiyiXnczH") then (if False then (\fresh_1122:Integer -> True) else (\fresh_1122:Integer -> False)) else (\fresh_1122:Integer -> False)) -361) then ((if False then (if False then (if False then (\fresh_1129:Boolean -> 1) else (\fresh_1129:Boolean -> 1)) else (\fresh_1129:Boolean -> 1)) else (if True then (if (! True) then (\fresh_1129:Boolean -> 1) else (\fresh_1129:Boolean -> 4)) else (\fresh_1129:Boolean -> 1))) True) else 4),43,7,4417.418,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if True then (if True then (if (if False then True else ((\fresh_1158:Integer -> True) -679)) then (\fresh_1157:Integer -> 4) else ((\fresh_1170:Boolean -> (\fresh_1157:Integer -> 4)) False)) else (if (if True then False else False) then (\fresh_1157:Integer -> 1) else (\fresh_1157:Integer -> (if False then fresh_1157 else fresh_1157)))) else (\fresh_1157:Integer -> 1)) 60),35,8,3819.89,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if False then (\fresh_1182:Integer -> 1) else (if ((\fresh_1185:(fresh_1184:Object -> (Boolean)) -> (! (fresh_1185 !))) (\fresh_1184:Object -> (if False then False else True))) then (\fresh_1182:Integer -> ((\fresh_1188:Boolean -> 4) False)) else (if (if True then True else True) then ((\fresh_1196:Top -> (\fresh_1182:Integer -> 4)) "IIWlhnWBQsBfDPQmtFNsDcraIUSLbFQg") else (\fresh_1182:Integer -> 4)))) (if True then 242 else ((\fresh_1183:Boolean -> 559) False))),42,8,4389.776,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(((\fresh_1203:Integer -> (\fresh_1202:Integer -> (if True then 4 else fresh_1202))) ((if (if True then False else False) then (\fresh_1204:Object -> -1007) else (\fresh_1204:Object -> 270)) False)) -32),20,6,3012.228,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if (if (! True) then False else True) then (\fresh_1206:Double -> 4) else (if (((\fresh_1210:Boolean -> !) False) (if True then (if False then True else True) else False)) then ((\fresh_1231:Integer -> (\fresh_1206:Double -> 4)) -230) else (if False then (\fresh_1206:Double -> 1) else (\fresh_1206:Double -> 4)))) 285.4288290891854),35,7,3806.728,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if (if ((\fresh_1248:Top -> False) "EjnWtnvfamiGwiuEfhrOdwPfBLTPgFhTThYnCSKTqNbHpEVsELHIwmBUMhVkLFekMhGNhCLYyFEArIjhmIwDuBsSMhomnTJt") then True else (if False then True else (! True))) then (\fresh_1246:Object -> (if True then 4 else 1)) else (\fresh_1246:Object -> 4)) (if True then -560 else (string_length "YCcaKVdNXPOYDtAharloenJbxuejicRyixaDVMckcZACbupqPyxqugBnHeysBOEgzJhKLWeVxHfOVtDsBSqHoPUrCDXALXBZObSNcmgmRLt"))),27,6,3361.343,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_1291:Top -> 4) "owoRbGapsHczaXbDILMgpmPKpntqlemlmcJufzcGf"),4,3,2338.926,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2303.0,4
