Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if (if (if False then False else False) then False else ((And False) (if (if True then False else True) then False else False))) then ((\fresh_134:Boolean -> ((\fresh_138:Object -> 1) -232.67405238887517)) (if False then False else (if (! False) then True else False))) else 1),34,6,3103.598,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if False then (if False then 1 else 1) else 1),7,3,813.726,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((\fresh_141:Boolean -> 1) False),4,3,660.707,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if (if (if True then ((if True then ! else !) True) else True) then (! True) else False) then ((\fresh_144:Integer -> 1) (if (if (if False then True else False) then True else False) then 552 else 536)) else (if False then 1 else 1)),32,6,2913.387,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((if ((>=Int 323) (if False then 109 else -27)) then (\fresh_151:Integer -> 1) else ((\fresh_164:Integer -> (\fresh_151:Integer -> 1)) -76)) -201),18,6,1650.006,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((\fresh_165:Integer -> 1) 156),4,3,670.41,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((if True then (\fresh_166:Integer -> 1) else (\fresh_166:Integer -> 1)) -226),8,4,865.105,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((if False then (*Int 309) else (\fresh_173:Integer -> 1)) ((\fresh_174:Boolean -> 708) True)),12,4,1184.532,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((if False then string_length else (\fresh_177:String -> (if True then 1 else 1))) "dqhajHwaNcQinRJQkhTRHNaQQLOUKDAAFKVrz"),10,5,1033.59,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if (((\fresh_181:Integer -> (\fresh_178:Top -> False)) 671) -53) then (if False then 1 else 1) else ((\fresh_183:Boolean -> 1) (if True then ((\fresh_184:Integer -> False) -100) else False))),22,6,2008.289,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if True then 1 else ((\fresh_192:(fresh_191:Integer -> (Integer)) -> (fresh_192 -276)) (\fresh_191:Integer -> 149))),10,5,1074.77,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((if False then (if (if True then False else False) then (if True then (\fresh_204:Top -> 1) else (\fresh_204:Top -> 1)) else (\fresh_204:Top -> (if False then 1 else 1))) else (\fresh_204:Top -> 1)) -Int),22,6,1952.403,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if ((\fresh_218:Boolean -> False) True) then 1 else ((\fresh_222:String -> 1) "UUNxeueDPeEprXKfkABZGTRYHkDgnWWbqrMzjyascCKFUtAo")),10,4,1016.224,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((if True then (\fresh_225:Double -> 1) else ((\fresh_239:Top -> (\fresh_225:Double -> 1)) >)) ((\fresh_226:Integer -> (if True then -420.8095243652243 else -275.77780134861393)) -622)),17,6,1595.361,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if False then 1 else 1),4,2,652.628,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((if (if True then True else (if True then True else True)) then (\fresh_240:Integer -> (if False then 1 else 1)) else (\fresh_240:Integer -> 1)) 54),17,5,1544.832,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if (if True then (if False then False else False) else False) then ((\fresh_283:Boolean -> 1) False) else (if (if False then (if (! False) then False else True) else (if False then False else False)) then 1 else 1)),27,6,2447.146,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((\fresh_287:Double -> 1) ((\fresh_288:Integer -> (if True then -463.818020903225 else 374.5966668678826)) 587)),10,5,1068.966,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((\fresh_291:Boolean -> 1) (if True then (if False then (! True) else (if False then False else False)) else (if (! True) then False else False))),20,5,1852.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((if True then (\fresh_296:Boolean -> 1) else (\fresh_296:Boolean -> 1)) (if True then False else ((<=Int 164) -480))),15,5,1410.982,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((if False then (\fresh_309:Integer -> fresh_309) else (\fresh_309:Integer -> 1)) 516),8,4,889.877,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((if True then (\fresh_312:Integer -> 1) else (\fresh_312:Integer -> 1)) -353),8,4,864.91,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if ((<Int (if False then -184 else -158)) 420) then 1 else 1),11,5,1143.21,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if False then 1 else (if False then 1 else 1)),7,3,814.376,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((\fresh_337:Boolean -> 1) ((\fresh_338:Boolean -> (if True then fresh_338 else fresh_338)) (if False then False else True))),13,5,1272.971,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((\fresh_339:Integer -> 1) (if True then 318 else 32)),7,3,834.898,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if True then 1 else (if True then 1 else 1)),7,3,822.104,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if True then (if (if (if True then True else False) then (! False) else True) then 1 else 1) else 1),15,5,1425.038,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((\fresh_368:Integer -> 1) ((\fresh_369:Boolean -> 253) False)),7,4,831.504,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if ((\fresh_382:Integer -> (if (! True) then True else True)) 410) then ((\fresh_387:Boolean -> 1) (if True then False else False)) else (if False then (if (if True then False else False) then 1 else 1) else 1)),27,6,2441.764,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((\fresh_407:Boolean -> 1) ((\fresh_408:Integer -> True) -342)),7,4,836.753,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if False then ((+Int -352) -718) else (if (if True then True else False) then 1 else 1)),14,4,1361.565,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if True then 1 else 1),4,2,653.598,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((\fresh_438:Boolean -> 1) False),4,3,660.707,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,586.0,1
