Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if False then 1 else ((\fresh_149:Object -> (if False then 1 else 4)) "nS")),10,5,1077.666,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,620.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if False then (\fresh_154:Boolean -> 1) else (\fresh_154:Boolean -> 4)) False),8,4,888.707,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,620.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,620.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,620.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,620.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if True then 4 else (if False then ((\fresh_168:Integer -> 1) (if False then 152 else 50)) else 1)),13,5,1277.742,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if True then (\fresh_169:Boolean -> ((\fresh_172:Integer -> 4) 60)) else (\fresh_169:Boolean -> 1)) ((if True then ! else !) False)),16,6,1496.114,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,620.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_174:String -> 4) "cZCjBLJjMuvDxnnzztxtPwuwBKLsjBgzIxVZdplFxvWWMvujlBIiTjGiIHeaQiTRPpLIuIfXhWXezDqTCoPmFLZLkGldWoUHsznDregYiFTsETqIwaV"),4,3,715.607,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if (! True) then (if True then (\fresh_175:Double -> 1) else (\fresh_175:Double -> 1)) else (if False then (\fresh_175:Double -> 1) else (if False then (\fresh_175:Double -> 1) else (\fresh_175:Double -> 4)))) 95.20434805933941),22,6,1994.026,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,620.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,620.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,620.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(((\fresh_187:Integer -> (\fresh_186:Boolean -> 4)) 486) True),7,5,891.562,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,620.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,620.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_190:Integer -> ((\fresh_193:Integer -> 4) fresh_190)) 160),7,5,911.426,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (if (if False then False else False) then False else (if True then True else False)) then (((\fresh_199:Boolean -> (\fresh_195:Integer -> 4)) False) 210) else 4),19,6,1775.4,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,620.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if (if (if True then True else True) then True else True) then (\fresh_200:Integer -> (if (if True then False else True) then (if True then 4 else fresh_200) else 4)) else (\fresh_200:Integer -> (if False then fresh_200 else 4))) ((\fresh_201:Integer -> -277) 122)),29,6,2639.937,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,620.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,620.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_211:Integer -> 4) ((\fresh_212:Boolean -> 251) (! (! True)))),11,5,1206.685,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if False then (\fresh_218:Boolean -> (if fresh_218 then (if fresh_218 then 1 else 1) else 1)) else (\fresh_218:Boolean -> 4)) ((if True then (==Int -324) else (\fresh_219:Integer -> False)) (if True then -60 else -438))),25,6,2292.789,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,620.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,620.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(((\fresh_229:Boolean -> (\fresh_228:Boolean -> (if fresh_229 then 4 else 4))) False) False),10,6,1095.641,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,620.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,620.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,620.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,620.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(((\fresh_235:Integer -> (\fresh_231:Integer -> (if False then fresh_231 else 4))) (if False then 473 else 109)) (if (if (if True then False else False) then False else False) then ((if False then (/Int -213) else (+Int 121)) -137) else -165)),31,6,2848.343,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,620.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,620.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (! True) then 1 else 4),6,3,822.646,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if ((\fresh_246:Integer -> True) -733) then 4 else 4),7,4,894.609,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_249:Integer -> 4) 46),4,3,698.196,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,620.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,620.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,620.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,620.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if ((&& (if True then (if True then False else True) else True)) (! (if False then True else False))) then ((\fresh_269:Object -> 4) (if True then True else "kdsGFOexeRDlLpJpoHPmLembPhsFRJHVQuDzQElSRzglTvnBMyO")) else 4),25,6,2301.754,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,620.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if True then ((\fresh_294:Boolean -> (\fresh_281:Boolean -> 4)) False) else (\fresh_281:Boolean -> 1)) (if (if False then True else True) then False else True)),17,6,1547.031,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if True then ((\fresh_307:Integer -> (\fresh_297:Double -> 4)) -173) else (\fresh_297:Double -> 1)) (if (! True) then (if False then 720.8206005564142 else -134.83357793094942) else 298.23758557358923)),19,6,1758.446,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,620.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,620.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if True then 4 else 1),4,2,697.743,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,620.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if ((\fresh_310:Boolean -> (! fresh_310)) (if (! (if True then True else True)) then (if False then True else True) else False)) then 4 else 4),20,6,1882.91,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,620.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if False then 1 else 4),4,2,697.665,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if False then (\fresh_313:Boolean -> 1) else (\fresh_313:Boolean -> 4)) True),8,4,891.707,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (if False then (! False) else (! False)) then (if (if False then False else False) then 4 else 4) else 4),17,4,1601.85,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_328:Object -> 4) -136),4,3,706.446,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,620.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if True then (if False then (\fresh_332:Integer -> fresh_332) else (\fresh_332:Integer -> (if True then 4 else fresh_332))) else (\fresh_332:Integer -> fresh_332)) ((\fresh_333:Boolean -> (if False then -117 else -515)) (if (if (! False) then True else True) then (! True) else True))),31,6,2823.925,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if True then 4 else 1),4,2,697.743,4
