Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((\fresh_1146:Boolean -> 1) (if (if (if False then True else True) then False else ((\fresh_1149:Boolean -> (if False then fresh_1149 else fresh_1149)) True)) then True else ((if False then (\fresh_1150:Integer -> False) else (\fresh_1150:Integer -> True)) 396))),26,7,3223.541,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2083.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2083.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((if True then ((if False then (\fresh_1158:Boolean -> (\fresh_1157:Object -> 1)) else (\fresh_1158:Boolean -> (\fresh_1157:Object -> (if False then 1 else 1)))) (if (! True) then (if False then False else (if False then True else False)) else False)) else (((\fresh_1229:String -> (\fresh_1196:Integer -> (\fresh_1157:Object -> fresh_1196))) (if False then "vdFkZbkfQUM" else "pPHGLTlZrezHnipcfLPYUNtsfkSNlfZIqtEjRoVnCoZFjPrIedXAhKDSFkczWOkRdjddMguXNDkGemAXIQbsaJYfjeHjIAZdEHREUlAZgEbiSXzXvxovElXfNHZlAzKnLfHmiJfCvjQJSUEyaUzRnRviTTGbfBZSdTXCvTpWqUPyCLodYnMSSgotyuJpyjvHrIjoPbnFwqvvOSTLVj")) ((\fresh_1197:Integer -> fresh_1197) 327))) -266),42,8,4404.073,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2083.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((if False then (if True then (if (if False then True else (if False then True else True)) then (if True then (\fresh_1242:Boolean -> 1) else (if True then (\fresh_1242:Boolean -> 1) else (\fresh_1242:Boolean -> 1))) else (\fresh_1242:Boolean -> 1)) else (\fresh_1242:Boolean -> 1)) else ((\fresh_1262:Boolean -> (\fresh_1242:Boolean -> 1)) ((\fresh_1263:Double -> False) (if False then 86.59786177495451 else 209.94179395735742)))) (if (if True then (if (if True then True else False) then True else (! True)) else ((==Int (if (if True then True else True) then 525 else -449)) -476)) then False else False)),63,8,6048.005,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2083.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2083.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2083.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if ((\fresh_1333:Integer -> (! (! (! True)))) (if False then -167 else ((if (if False then (if True then True else False) else False) then (\fresh_1334:Integer -> 959) else (if True then (-Int -265) else (\fresh_1334:Integer -> fresh_1334))) -959))) then 1 else 1),34,8,3916.654,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((if True then (\fresh_1340:Double -> ((\fresh_1341:Integer -> 1) -86)) else (if False then (if False then (\fresh_1340:Double -> 1) else (\fresh_1340:Double -> 1)) else (if False then (\fresh_1340:Double -> 1) else (\fresh_1340:Double -> 1)))) -154.32468593198095),23,6,3017.07,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((if False then ((\fresh_1358:Boolean -> (\fresh_1357:Double -> 1)) True) else (\fresh_1357:Double -> 1)) -213.0674801193391),11,6,2391.02,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2083.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((if (if (! True) then (if False then (! (if (if False then False else True) then True else True)) else True) else (! True)) then ((\fresh_1372:String -> ((\fresh_1388:Top -> (\fresh_1359:Integer -> 1)) -195.1660776992768)) "rnhtryGTvnenxNhsdQHWaDayKCqCCpsvmUzJlYfuToEpxviZsSsSnXxfPBlwtlwxxRFfGLTTovWzTcZptYoAbZBpbOPQjVnWMcqzVBWHfYaHnsJalnAbpCYt") else ((if True then (\fresh_1389:Integer -> (\fresh_1359:Integer -> 1)) else /Int) (if True then 149 else 464))) ((if (! True) then (\fresh_1360:Integer -> (if True then fresh_1360 else 31)) else (if False then (\fresh_1360:Integer -> 149) else (\fresh_1360:Integer -> fresh_1360))) 332)),57,8,5591.385,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((if (if True then False else False) then (\fresh_1427:Double -> 1) else (if True then (if False then (if True then (\fresh_1427:Double -> 1) else (if False then (\fresh_1427:Double -> 1) else (\fresh_1427:Double -> 1))) else (\fresh_1427:Double -> 1)) else (if False then ((\fresh_1582:Boolean -> (\fresh_1427:Double -> 1)) (if False then True else True)) else (\fresh_1427:Double -> 1)))) (((\fresh_1432:Integer -> (\fresh_1428:String -> -103.1605212468158)) 51) ((if (if True then (if False then False else False) else False) then (\fresh_1429:Integer -> "oTJAiIoWkXZtWNdxyEPVvaKIpIotfcLOFgNbnTJLzWUQOejfdfsOalkAPWqvQUJTUdXYXSSRhEwaSQlbPBXFPRhiKilhoCycBOVriEewEGlUghaqbxBIJQcKynlwpCENZrimTuiqsTgAghaGQliYNVAeYhrZPTzCllDXC") else (\fresh_1429:Integer -> "FZhShiFRtYMRioUoCHeEEuoqEMxkSBNHGLEzulqWPnJXrktsxShJAFeFRgWZKKM")) (if False then -44 else -367)))),59,8,5621.05,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2083.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2083.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2083.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2083.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((\fresh_1586:Boolean -> 1) (if False then (if True then False else ((<Int -164) 378)) else (if False then False else False))),17,6,2736.178,1
