Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if ((((if False then (\fresh_468:Boolean -> (\fresh_467:Integer -> (\fresh_466:Boolean -> False))) else (\fresh_468:Boolean -> (\fresh_467:Integer -> !))) False) 293) False) then (if True then 1 else ((if True then (if True then (if True then (% 141) else (\fresh_471:Integer -> fresh_471)) else (if False then (\fresh_471:Integer -> fresh_471) else (+Int -74))) else (-Int (if True then 204 else -360))) ((\fresh_472:Boolean -> (if True then 284 else 87)) (if True then True else True)))) else 1),55,9,5911.471,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if (! (if True then True else (if False then False else ((if True then ! else (\fresh_485:Boolean -> fresh_485)) False)))) then 1 else (if ((if ((\fresh_495:Integer -> False) (if (if True then True else True) then 43 else 102)) then (\fresh_486:Integer -> ((if False then (\fresh_502:Top -> True) else (\fresh_502:Top -> True)) "qckDoBsqEMOaFIribbIfsVXslHAPUpHkSjfmspdrFprheZdkeIfWdkbjgYxxwJtWPeWmUiGiloRBPKLnPnOANURNgqStySBTiqFonOnudzmpkqBZPCTgeoPtABRPMpJziUXpNrqQpZAVocmAdtZivhnQeUtQARC")) else ((\fresh_503:Boolean -> (\fresh_486:Integer -> fresh_503)) (! False))) ((\fresh_487:Boolean -> 271) ((if False then (if False then ! else !) else (if False then ! else !)) False))) then (if (if True then False else False) then 1 else 1) else (if (! (if True then False else (if False then False else False))) then 1 else (if True then (if False then 1 else (if False then 1 else 1)) else (if True then 1 else 1))))),92,9,8903.854,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((\fresh_516:Top -> ((\fresh_517:Boolean -> ((\fresh_518:Integer -> 1) 804)) True)) True),10,7,3010.014,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if True then 1 else (if True then 1 else 1)),7,3,2791.399,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if ((And ((if (if False then (! False) else True) then (\fresh_530:Boolean -> False) else (if True then ! else !)) True)) True) then 1 else 1),22,8,3621.937,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if True then (if (((if False then (\fresh_545:Integer -> (\fresh_534:Boolean -> True)) else (\fresh_545:Integer -> (\fresh_534:Boolean -> True))) 578) (((\fresh_539:String -> (\fresh_535:Integer -> (if False then False else False))) (if True then "wpaHBDIhgmgkdGOySTEItmvsNRnXBOPUunjP" else "YJnkN")) (string_length "BAdjPUiWCkZPLxXpxUEsXqdBkCOyQf"))) then (((if False then (if ((<Int 335) 197) then *Int else /Int) else (\fresh_547:Integer -> (\fresh_546:Integer -> (if False then fresh_547 else 1)))) ((\fresh_548:Integer -> 43) -434)) -314) else ((if False then (\fresh_574:Object -> 1) else (\fresh_574:Object -> 1)) "AOvIVfUcNgoqkBPnxdbRWANmrhMXcaRbmKAdfAdPyuUpaupOqvMqQuwCdgVKPeMFhprg")) else (if True then 1 else (if False then 1 else ((if False then (\fresh_577:Top -> 1) else (\fresh_577:Top -> (if True then 1 else 1))) -256)))),77,9,7635.673,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if False then (if True then 1 else 1) else 1),7,3,2783.725,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(((\fresh_608:Integer -> (\fresh_581:Top -> ((\fresh_614:Integer -> 1) (if True then fresh_608 else 387)))) ((\fresh_609:Integer -> fresh_609) (if ((&& False) True) then 21 else 742))) ((if (if False then True else (if False then (if False then (if False then True else False) else True) else True)) then (if (if (if False then (! False) else True) then (if True then True else False) else False) then (\fresh_582:Top -> "qTDLXakJLMhzRefomWGuXzWkGwRhBhBfiposGAWDwZXLQxPYQOFmTKPPPykGZaJoQRUSNDZZjCdUqOXzsSMaqetXKBADNGSqriQTehmCVuDPsOfDbDhjCwbQsQYvGGESfbLrKdlhgRhGLzbrEvmZmIysqOFcqHDLxnUVumlrygUoCpgIRrqBIkRVKmFUsFkONkHwHsNNRJfuYwpwnICoekbQcALpyexNYAvFNXWegsAQkHDZGsDCRSKIwIq") else (if ((\fresh_595:Boolean -> fresh_595) True) then (\fresh_582:Top -> ==Int) else (\fresh_582:Top -> ((And True) (if False then False else False))))) else (if True then (\fresh_582:Top -> 44) else ((\fresh_607:String -> (\fresh_582:Top -> False)) (if True then "llHQyjrJIMYYrETtclYTkKXZ" else (if False then "HpFqMdMlTfxZsvSvjfoWfpwokIqzRCKEgKDUxnacABfXJROGCbOk" else "PFeldPncdDnMpbSTUiMCgHXKxynnQnWiKYRxXVONsQCsCHEQYWPXwfaSlGgEELzDBFEkLxtmblEkPufldNfbfnbRsiEBDcTylVhCblYxVDzNNwxehBMgtxOhsDmDaSyhicuIYHYFkSFNdyQWeGvznlGgPBQFWfjHstTDozHYOMdqGriJvadLpIHmhWAEvMZypfUF"))))) >=Int)),84,9,8239.561,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if False then (if True then 1 else (if (if False then True else (if ((\fresh_615:Double -> True) 63.87578256644675) then False else ((if (if False then False else True) then (\fresh_617:Integer -> True) else (<=Int -704)) -472))) then 1 else 1)) else 1),30,9,4127.488,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if True then 1 else 1),4,2,2702.059,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if (if (((\fresh_623:String -> (\fresh_619:Integer -> False)) ((\fresh_624:String -> fresh_624) "RzsgiEgPnyrrvaHaDbdnCOqZGUdqKaTHLiuMVtbJyWNFGEDCZbjVQlfiVUYnVSzvZHlHePrCOLepesmuTiPRcYTpbmmDWBve")) (if True then (if False then -31 else -584) else -54)) then ((\fresh_636:Boolean -> (if (! True) then False else True)) True) else False) then 1 else (if False then 1 else (if True then 1 else ((if True then (\fresh_638:Boolean -> 1) else (\fresh_638:Boolean -> (if True then (if fresh_638 then 1 else 1) else 1))) ((\fresh_639:Boolean -> True) (! True)))))),54,9,5791.299,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(((if (if True then True else True) then (\fresh_671:Boolean -> (if True then (if True then (if True then (\fresh_670:Object -> 1) else (\fresh_670:Object -> 1)) else (\fresh_670:Object -> (if False then 1 else 1))) else (\fresh_670:Object -> 1))) else ((\fresh_731:Top -> (\fresh_671:Boolean -> (\fresh_670:Object -> 1))) "UpxkePhRFVgapsCQPFMWYGmDXrNwFYwGeRCjizMZekhUlncONkrPsLOVRpkjQQykQHKDnjfRirHPNPMgtRDZoVRpjI")) (((\fresh_673:Boolean -> (\fresh_672:Top -> fresh_673)) (if False then False else True)) -1226)) 3),42,9,4899.125,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if (if (((\fresh_760:Integer -> (\fresh_759:String -> True)) -255) "Dj") then False else False) then 1 else 1),13,7,3089.466,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if (if False then True else (if (((\fresh_780:Boolean -> (>=Int -530)) False) ((if False then (\fresh_778:Integer -> fresh_778) else (\fresh_778:Integer -> -183)) -190)) then True else ((\fresh_786:Boolean -> False) ((\fresh_787:Double -> True) (if True then 808.3241839199134 else -143.28954142480438))))) then 1 else 1),33,8,4328.26,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if (((if False then (if True then (\fresh_798:Boolean -> (>Int 205)) else (\fresh_798:Boolean -> (\fresh_792:Integer -> False))) else (\fresh_798:Boolean -> (\fresh_792:Integer -> fresh_798))) False) (if (if (! (if False then (! False) else True)) then ((--> True) (if False then False else False)) else (if (if (if True then False else True) then (if False then True else True) else True) then (if True then (if False then True else False) else True) else False)) then -77 else ((\fresh_797:Integer -> 686) -258))) then 1 else 1),62,8,6386.973,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if True then ((if ((\fresh_857:Top -> ((\fresh_868:Integer -> (if True then False else False)) -514)) "HguFstAfbKYtalTaQnKbzcoMudXERwMLYqeSPdvblXfirGZlsjVSvjs") then (\fresh_856:Boolean -> (((\fresh_872:Boolean -> (\fresh_869:Integer -> 1)) False) (if False then 126 else 162))) else (\fresh_856:Boolean -> (if (if (if True then fresh_856 else True) then True else fresh_856) then (if (if fresh_856 then fresh_856 else (if True then fresh_856 else fresh_856)) then (if fresh_856 then (if False then 1 else 1) else 1) else 1) else 1))) False) else (string_length "ffPhnbHpFHXFqhHTqdkXjBFHTaMuchonYUpiCJFsDEXLjlmXIuKkQDvGLENEopZuHDfPnQakeDnyYZlndKzcpdfGzVzq")),55,9,5966.429,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(((if True then ((if False then (\fresh_877:Integer -> /Int) else (\fresh_877:Integer -> (\fresh_875:Integer -> (\fresh_874:Integer -> 1)))) -123) else /Int) ((\fresh_876:Boolean -> 733) False)) -126),20,9,3510.403,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((if ((\fresh_989:Integer -> (! (if ((\fresh_991:Integer -> True) -584) then True else True))) -107) then (if True then (if True then (if (if True then True else True) then (\fresh_950:Integer -> 1) else (\fresh_950:Integer -> 1)) else (\fresh_950:Integer -> 1)) else (\fresh_950:Integer -> fresh_950)) else (if ((if False then (\fresh_1001:Integer -> True) else (\fresh_1001:Integer -> (if (! True) then True else True))) -187) then ((if True then (if (if True then (if False then False else False) else True) then (\fresh_1006:Boolean -> (\fresh_950:Integer -> 1)) else (\fresh_1006:Boolean -> (\fresh_950:Integer -> 1))) else (\fresh_1006:Boolean -> (\fresh_950:Integer -> (if False then fresh_950 else fresh_950)))) True) else (if False then (if False then (if (! False) then (\fresh_950:Integer -> 1) else (\fresh_950:Integer -> fresh_950)) else ((\fresh_1031:Boolean -> (\fresh_950:Integer -> fresh_950)) False)) else (if True then (\fresh_950:Integer -> (if True then 1 else fresh_950)) else (\fresh_950:Integer -> fresh_950))))) ((if False then (if (if True then False else False) then (if (! (! (if True then True else True))) then (\fresh_951:Integer -> fresh_951) else (/Int (if (if True then False else False) then 201 else (if True then 300 else 880)))) else (if True then ((\fresh_971:Boolean -> (-Int -371)) True) else (if True then (*Int 864) else (\fresh_951:Integer -> -572)))) else (if (! ((\fresh_977:Integer -> False) ((\fresh_978:Integer -> fresh_978) -250))) then (if False then (\fresh_951:Integer -> fresh_951) else ((\fresh_983:Boolean -> (\fresh_951:Integer -> fresh_951)) True)) else (if (if ((if False then ! else !) True) then False else False) then (if False then (+Int -418) else (\fresh_951:Integer -> fresh_951)) else (-Int (if True then -11 else 255))))) ((if (if False then (if False then False else False) else False) then (if (if True then True else False) then (\fresh_952:Integer -> fresh_952) else (\fresh_952:Integer -> fresh_952)) else (\fresh_952:Integer -> -29)) -163))),204,9,19226.845,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((((if False then (if (if True then (if (if True then True else True) then True else True) else (if True then False else True)) then (\fresh_1053:Integer -> (if False then (if False then -Int else *Int) else -Int)) else (\fresh_1053:Integer -> *Int)) else (\fresh_1053:Integer -> (\fresh_1052:Integer -> (\fresh_1051:Integer -> (if True then 1 else fresh_1052))))) 367) 273) 264),39,9,4743.429,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if True then ((\fresh_1069:Integer -> 1) -177) else (((if False then (if True then (\fresh_1071:Boolean -> (\fresh_1070:Boolean -> (if fresh_1071 then 1 else 1))) else (\fresh_1071:Boolean -> (\fresh_1070:Boolean -> 1))) else (\fresh_1071:Boolean -> (\fresh_1070:Boolean -> 1))) False) True)),26,9,3808.136,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if True then 1 else 1),4,2,2702.059,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((\fresh_1091:Integer -> (if False then ((if ((\fresh_1093:Object -> True) (if False then >=Int else "nRKaYqKF")) then (+Int fresh_1091) else (if False then (\fresh_1092:Integer -> fresh_1092) else (if True then (\fresh_1092:Integer -> fresh_1092) else (\fresh_1092:Integer -> fresh_1092)))) -19) else ((\fresh_1096:Integer -> 1) fresh_1091))) 272),32,9,4261.605,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((if ((if ((if False then ((if False then >Int else <Int) -274) else (if False then (\fresh_1110:Integer -> True) else (\fresh_1110:Integer -> True))) -144) then (if False then (\fresh_1099:(fresh_1098:Boolean -> (Double)) -> (! False)) else ((\fresh_1122:Integer -> (\fresh_1099:(fresh_1098:Boolean -> (Double)) -> True)) 344)) else (if False then (\fresh_1099:(fresh_1098:Boolean -> (Double)) -> ((!=Int -12) -342)) else (\fresh_1099:(fresh_1098:Boolean -> (Double)) -> True))) (\fresh_1098:Boolean -> (((\fresh_1109:Boolean -> (\fresh_1100:Integer -> -137.78050458139649)) True) -549))) then (if False then (if False then (if True then (\fresh_1097:Boolean -> 1) else (\fresh_1097:Boolean -> 1)) else (\fresh_1097:Boolean -> ((\fresh_1142:Top -> 1) "bswBqKiiQkNEnnQteYIEQmaiAwGGlFJNeaoaOVcriwTtcCXoRf"))) else ((\fresh_1143:Integer -> (\fresh_1097:Boolean -> 1)) (if (if False then True else False) then -47 else 72))) else (if (if True then False else True) then ((if False then (\fresh_1168:Top -> (\fresh_1097:Boolean -> (if True then 1 else 1))) else (\fresh_1168:Top -> (\fresh_1097:Boolean -> (if fresh_1097 then 1 else 1)))) (if (if False then False else False) then (>Int (if False then 139 else -582)) else False)) else (if (! ((\fresh_1172:Object -> True) (<Int -395))) then (\fresh_1097:Boolean -> (if fresh_1097 then 1 else 1)) else ((\fresh_1174:Integer -> (\fresh_1097:Boolean -> (if False then fresh_1174 else 1))) (if False then -309 else 171))))) True),133,9,12485.829,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((if (if (if True then (if False then True else (if True then False else True)) else False) then (if (! False) then False else False) else False) then (if ((if (if False then False else False) then (if True then ! else !) else (\fresh_1180:Boolean -> fresh_1180)) False) then (\fresh_1178:Integer -> (if False then fresh_1178 else (if (if False then (if True then True else False) else (if True then True else False)) then (if True then 1 else fresh_1178) else 1))) else (\fresh_1178:Integer -> 1)) else (if True then (\fresh_1178:Integer -> ((\fresh_1181:Boolean -> (if True then 1 else fresh_1178)) True)) else (if False then (\fresh_1178:Integer -> fresh_1178) else (if (if False then ((\fresh_1189:Integer -> False) 252) else (if True then True else False)) then (\fresh_1178:Integer -> 1) else (if ((\fresh_1202:Top -> True) 608.9548999124028) then (if (! False) then (+Int 496) else (\fresh_1178:Integer -> fresh_1178)) else (+Int 84)))))) 873),101,9,9673.666,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if (! ((<=Int (if True then 274 else -74)) (if True then 158 else -244))) then (((if (if ((\fresh_1212:Boolean -> False) (if False then False else True)) then (if False then (! False) else (! True)) else True) then (\fresh_1210:Object -> (\fresh_1209:Integer -> 1)) else (\fresh_1210:Object -> (\fresh_1209:Integer -> 1))) 214) 241) else 1),43,8,5011.835,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,2663.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if False then ((if True then ((\fresh_1270:Integer -> (\fresh_1269:Boolean -> (if fresh_1269 then (if True then fresh_1270 else fresh_1270) else fresh_1270))) 8) else (\fresh_1269:Boolean -> 1)) True) else 1),20,9,3547.418,1
