Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (! (! True)) then 4 else 1),8,4,743.925,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (! (if True then True else True)) then 4 else 4),9,4,805.224,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_42:Integer -> 4) 21),4,3,455.715,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_51:Boolean -> (if False then 1 else 4)) False),7,4,620.161,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if ((if False then ! else !) False) then 4 else 4),9,4,810.651,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if False then 1 else 4),4,2,452.455,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if False then (string_length ((\fresh_62:Double -> "zrFzjyruDHNsQNVPStaWQRpIhWvvNvRxHropFuJIchCWXMmZOjRRxSEubsUSFDwKhQGdzGqRqf") (if False then 684.8275945467749 else -304.4321500173395))) else 4),12,5,1102.158,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_68:Boolean -> 4) (if False then (if False then True else False) else True)),10,4,859.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (if False then False else True) then 4 else 4),7,3,646.769,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if True then ((\fresh_70:Integer -> 4) (if False then 204 else -66)) else 1),10,4,847.541,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if ((\fresh_77:Boolean -> fresh_77) (if False then True else (if False then True else False))) then (if False then 1 else 4) else 4),16,5,1365.661,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_84:Integer -> ((\fresh_86:Boolean -> 4) (! False))) (if False then 34 else -147)),12,5,1029.249,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (if True then False else True) then 4 else 4),7,3,640.864,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if False then 1 else 4),4,2,452.455,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_91:Boolean -> 4) True),4,3,451.145,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_99:Top -> (if True then 4 else (if True then 1 else 1))) 276.70548218440445),10,5,858.925,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_103:Boolean -> 4) True),4,3,451.145,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if False then 1 else 4),4,2,452.455,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_106:Object -> ((\fresh_110:Boolean -> 4) False)) (if False then "OiIsSXjwRGGIq" else 28.111261165095446)),10,5,884.035,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if True then ((\fresh_113:String -> 4) "LnGBfaGgyACzsnwDSqVcBUnt") else ((\fresh_114:Integer -> 1) 432)),10,4,904.087,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_115:Integer -> 4) 174),4,3,465.211,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (if True then True else False) then 4 else 4),7,3,650.379,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if False then 1 else 4),4,2,452.455,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if True then (if True then 4 else 1) else 1),7,3,639.364,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(((\fresh_131:Boolean -> (\fresh_130:Boolean -> 4)) (if (if False then False else False) then True else True)) True),13,5,1121.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_132:Boolean -> 4) True),4,3,451.145,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_143:Integer -> (if (if True then False else True) then (if True then 4 else fresh_143) else 4)) (if True then (if True then 34 else -143) else -254)),19,5,1617.685,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if False then (\fresh_144:Integer -> fresh_144) else (if True then (\fresh_144:Integer -> 4) else (\fresh_144:Integer -> fresh_144))) -68),12,5,1059.042,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_150:Boolean -> (if True then 4 else (if True then 1 else 1))) True),10,5,834.174,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_154:Top -> 4) -64),4,3,460.712,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if True then 4 else (if False then 1 else 1)),7,3,641.612,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_160:Integer -> 4) 171),4,3,465.071,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_164:Boolean -> (if fresh_164 then 4 else 4)) (if False then True else True)),10,4,837.755,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_165:Integer -> 4) 167),4,3,464.952,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_168:Boolean -> (if False then (if False then 1 else 1) else 4)) (if False then False else True)),13,5,1076.023,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (if (if False then True else True) then True else (if False then True else True)) then 4 else 4),13,4,1144.795,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_182:Integer -> (if True then 4 else fresh_182)) -840),7,4,654.976,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_193:Boolean -> (if fresh_193 then 4 else 4)) True),7,4,631.098,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_202:Double -> (if (! False) then (if False then 1 else 4) else 1)) (if ((\fresh_203:Boolean -> False) True) then -258.27245327776757 else -300.2569507372027)),18,5,1539.764,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if True then (if True then (\fresh_217:Boolean -> 4) else (\fresh_217:Boolean -> 1)) else (if True then (\fresh_217:Boolean -> 1) else (\fresh_217:Boolean -> 1))) (if False then False else True)),19,5,1627.591,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (! (! True)) then 4 else (if False then (if True then 1 else 1) else ((\fresh_225:Integer -> fresh_225) 455))),17,5,1494.595,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if False then 1 else 4),4,2,452.455,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_229:Integer -> 4) (if False then -377 else -76)),7,3,633.765,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_239:Boolean -> 4) True),4,3,451.145,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,385.0,4
