Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if ((if True then (if False then (\fresh_63:Integer -> False) else (<Int -329)) else (\fresh_63:Integer -> True)) (if False then -158 else -231)) then ((\fresh_75:Integer -> (if (! (! False)) then 1 else 1)) ((\fresh_76:Boolean -> -37) (if False then (! False) else True))) else (if ((\fresh_81:Top -> False) "sRRVEzYJrYbKRSQmRifUIgiMSokJKCGtLej") then ((\fresh_83:Integer -> 1) 32) else (if (if True then True else False) then 1 else 1))),52,7,4688.891,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,1357.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if False then ((if (if True then True else False) then (\fresh_92:Integer -> fresh_92) else (\fresh_92:Integer -> fresh_92)) -543) else (if True then (if ((if False then (\fresh_111:Double -> False) else (\fresh_111:Double -> True)) 50.18059870071996) then ((\fresh_114:Boolean -> 1) False) else 1) else 1)),30,7,2823.507,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,1357.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if True then 1 else 1),4,2,1334.934,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,1357.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if False then 1 else (if True then 1 else 1)),7,3,1391.642,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if (if False then True else ((if (if False then (if True then True else True) else False) then ! else (\fresh_115:Boolean -> False)) False)) then 1 else 1),19,7,2070.093,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,1357.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if True then (if (if (if True then False else False) then (if True then False else True) else False) then ((\fresh_118:Double -> (if True then 1 else 1)) 75.92986786198088) else (if False then 1 else ((\fresh_124:Object -> 1) "YKaYBWEFtQySMnpkTPICcSGPxXSobKqIGlqhWv"))) else 1),28,6,2601.908,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,1357.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,1357.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((if False then (\fresh_125:Integer -> fresh_125) else (\fresh_125:Integer -> 1)) -498),8,4,1480.74,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if (if ((\fresh_128:Boolean -> ((\fresh_131:Top -> fresh_128) False)) True) then (if True then (! False) else False) else False) then ((\fresh_133:Object -> (if True then (if False then 1 else 1) else 1)) "wILmVMQRKYfWICBcXcFknwObvixlfgLCRuptsWIwClbdrWljWWuXpzaIIgKsJdSYNlmLFFRreCvwOtLkTExSKYltmqsBWimydiEmenIznNyTMNrxWwLgufjgRSE") else 1),27,7,2623.696,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,1357.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((\fresh_151:Boolean -> (if (if fresh_151 then fresh_151 else True) then 1 else 1)) (if ((\fresh_152:Integer -> (! False)) (if True then 221 else -352)) then True else False)),21,6,2262.528,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if (! True) then ((if True then (\fresh_155:Boolean -> (if fresh_155 then 1 else 1)) else (\fresh_155:Boolean -> 1)) True) else 1),16,6,1846.029,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,1357.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if False then (if ((\fresh_171:Integer -> False) 171) then 1 else (if True then 1 else (if False then 1 else ((\fresh_180:Boolean -> 1) True)))) else 1),19,7,2014.775,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((\fresh_181:Integer -> 1) (if (if True then True else False) then -491 else -36)),10,4,1553.611,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if False then 1 else (if True then ((\fresh_182:Integer -> 1) -129) else 1)),10,5,1515.068,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,1357.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((if (if False then True else True) then ((\fresh_186:Boolean -> (\fresh_185:Boolean -> (if False then 1 else 1))) True) else (\fresh_185:Boolean -> ((if False then (\fresh_193:Boolean -> 1) else (\fresh_193:Boolean -> 1)) (! (if fresh_185 then fresh_185 else fresh_185))))) True),29,7,2758.865,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(((if (! ((\fresh_231:Integer -> False) (if False then 740 else 36))) then (\fresh_198:Top -> (\fresh_195:Top -> 1)) else (\fresh_198:Top -> (\fresh_195:Top -> (if False then 1 else 1)))) "WlekLQgHTFSGge") (<Int ((\fresh_197:Boolean -> 255) False))),28,7,2709.012,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,1357.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if False then (if ((\fresh_236:Boolean -> fresh_236) (if True then (if (if False then True else False) then True else (if False then False else True)) else True)) then ((/Int -226) ((\fresh_239:Integer -> -460) 365)) else 1) else 1),29,7,2803.171,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((\fresh_245:Boolean -> (if False then 1 else 1)) True),7,4,1414.974,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((if True then (\fresh_248:Boolean -> (if False then 1 else 1)) else (if (if True then True else (if True then False else False)) then (\fresh_248:Boolean -> 1) else (\fresh_248:Boolean -> 1))) (if (if False then True else True) then False else ((>Int -222) -374))),31,6,2909.275,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if True then (if False then (if False then 1 else ((\fresh_255:Boolean -> 1) True)) else ((\fresh_256:Double -> 1) -18.05538572769274)) else (if False then 1 else ((\fresh_257:Boolean -> 1) False))),22,6,2185.61,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((\fresh_258:Object -> 1) ==),4,3,1374.99,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((\fresh_259:Integer -> 1) -132),4,3,1362.426,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if (if False then ((\fresh_260:Object -> True) False) else False) then (((\fresh_277:Integer -> (\fresh_268:String -> (if True then 1 else fresh_277))) 358) "glZyuvwvniqDNDtCkhGRseCwKixvolkzKvlXGvbojeVWHWYHNXJsEDE") else 1),19,7,2075.512,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if False then ((if (if False then (! True) else False) then (\fresh_282:Boolean -> (if False then 1 else 1)) else (\fresh_282:Boolean -> ((\fresh_294:Boolean -> 1) fresh_282))) True) else (if False then 1 else 1)),25,7,2394.156,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,1357.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if False then (if (if (! False) then True else False) then 1 else 1) else 1),12,5,1625.551,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((if False then ((if True then -Int else /Int) 74) else (\fresh_300:Integer -> 1)) (if ((\fresh_301:Integer -> True) -394) then 354 else (if False then ((if False then (\fresh_305:Top -> 737) else (\fresh_305:Top -> 5)) True) else 133))),28,7,2711.893,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(((if (! ((\fresh_437:Integer -> True) 276)) then (\fresh_318:Double -> (\fresh_309:Boolean -> 1)) else (\fresh_318:Double -> (\fresh_309:Boolean -> (if fresh_309 then 1 else 1)))) (if True then 318.1211996783857 else (if True then 3.804275131447809 else 932.3905201792031))) (! ((if True then (\fresh_311:Integer -> True) else (\fresh_311:Integer -> False)) 106))),35,7,3291.446,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,1357.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((\fresh_457:Boolean -> 1) False),4,3,1338.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if True then ((if (! (if False then False else True)) then (if False then (\fresh_458:Double -> (string_length "wSFqSltVBfYZDVckDdLmgsXteExOkbMYTBmEWVPTEq")) else (if False then (\fresh_458:Double -> 1) else (\fresh_458:Double -> 1))) else (\fresh_458:Double -> 1)) ((\fresh_459:Boolean -> 643.8499399065116) (! False))) else 1),31,7,2923.998,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if False then (if ((if True then (\fresh_468:Integer -> True) else (\fresh_468:Integer -> False)) ((\fresh_469:Boolean -> -93) True)) then (if False then ((\fresh_475:Boolean -> (if fresh_475 then 1 else 1)) False) else 1) else 1) else 1),26,7,2482.285,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if (if False then False else (if (! False) then (if False then ((!=Int -34) -79) else False) else True)) then (if True then 1 else 1) else (if (if True then (! ((\fresh_482:Integer -> True) (if True then 153 else -179))) else True) then 1 else 1)),36,7,3365.715,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((if (if (if False then True else False) then True else False) then (\fresh_483:Integer -> 1) else (if (if True then (if True then False else False) else True) then (\fresh_483:Integer -> 1) else (if False then (if False then (\fresh_483:Integer -> fresh_483) else (\fresh_483:Integer -> fresh_483)) else (\fresh_483:Integer -> 1)))) -115),32,7,2962.668,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((if ((\fresh_509:Integer -> True) 172) then (\fresh_508:Object -> 1) else (\fresh_508:Object -> 1)) -129),11,5,1573.055,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,1357.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,1357.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(((\fresh_517:Boolean -> (\fresh_511:String -> (if fresh_517 then 1 else (if False then 1 else 1)))) (if (if True then (if True then True else True) else False) then False else False)) (((\fresh_513:Integer -> (\fresh_512:Boolean -> "XiPLprmdVXmeptVGPReDXPunQPDvNTxhTiFvhDFEFGQJapPTkMGnAnPOSpWPJOnEdnLQIzfORvVwwfojXPsoiHYBytObDJIcLrmSiYbnjvGFZVpQQocOncTPDmastUjeZYyMthUgNEDjEaAVTbv")) 943) True)),28,7,2755.18,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,1357.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((\fresh_539:Boolean -> 1) ((if False then ((\fresh_541:Integer -> (if True then ! else !)) -225) else (\fresh_540:Boolean -> True)) False)),16,7,1925.343,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,1357.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(((\fresh_557:Boolean -> (\fresh_543:(fresh_542:Integer -> (Integer)) -> 1)) ((if ((\fresh_566:Integer -> True) (if False then 453 else -723)) then (\fresh_558:String -> True) else (\fresh_558:String -> False)) ((\fresh_564:Object -> "fdvFQHrPukHNZXEkzlWzhlvffozdycQqHGNgFvjUfRtTJqnJuW") True))) ((\fresh_544:Boolean -> ((if fresh_544 then -Int else -Int) 701)) (if True then ((<Int 670) -118) else (! (! False))))),42,7,3944.697,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,1357.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((\fresh_584:Boolean -> ((\fresh_588:Integer -> 1) -277)) (if False then (! True) else (if True then (if (if False then False else True) then True else False) else ((<Int -17) -409)))),25,6,2527.21,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(((\fresh_591:Top -> (\fresh_590:Integer -> 1)) -367) 643),7,5,1497.808,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,1357.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((((\fresh_673:Integer -> (\fresh_656:Integer -> (\fresh_654:Integer -> 1))) 484) ((\fresh_657:Double -> -475) 328.6217315031076)) (if False then 8 else (if False then ((\fresh_655:Object -> -531) 649.8128653398934) else -510))),22,7,2367.215,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,1357.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if True then (if True then ((\fresh_675:Integer -> 1) 656) else 1) else 1),10,5,1518.721,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,1357.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if (((if False then (\fresh_690:String -> !) else (\fresh_690:String -> !)) "KbLKCvTdFgVUCrkTDiRKzVAkgWSrhTZyXrHikvatTmoGSNwDuysttUlYFtiNpxfPdXMagBXLoglhOxdHTvJ") ((\fresh_687:Object -> True) <)) then 1 else ((\fresh_697:Boolean -> 1) False)),19,6,2058.39,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,1357.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if ((if True then (\fresh_698:Integer -> False) else (\fresh_698:Integer -> (if True then False else False))) -740) then 1 else (if (if False then True else (if True then False else True)) then ((\fresh_702:Boolean -> 1) False) else ((\fresh_705:Integer -> 1) ((\fresh_706:Integer -> 42) (if False then -1046 else -308))))),35,6,3204.959,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if True then ((if (! ((\fresh_719:Integer -> True) 129)) then (\fresh_717:Integer -> ((\fresh_724:String -> 1) (if False then "qHFMNaKnMgRoASdoPxQyBnrCOUMvaqJOjJlQGIchLVKbDzFoPPEIzeUoVyuXZMO" else "HxfIAhxdnFvfKzvrpVmgQzwsMRaoNtqlRwHZJYfCktaGReqzaHyrKSjYgfNSaJdAznaNcZNbmnaeEuZqsPAyfOMMCeFZVznFIXlEwf"))) else (\fresh_717:Integer -> (if False then fresh_717 else (if True then 1 else fresh_717)))) 246) else 1),28,7,2702.978,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if (if (if False then False else False) then True else (if True then (if (if False then True else False) then True else False) else False)) then (if True then 1 else (if False then 1 else 1)) else (if ((if False then ! else (if True then ! else !)) (if True then False else False)) then 1 else (if False then 1 else (if True then 1 else 1)))),45,6,4095.917,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if ((if (if (if True then False else True) then (! True) else False) then (\fresh_737:Integer -> True) else (\fresh_737:Integer -> True)) 198) then 1 else 1),19,6,2049.435,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,1357.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(((\fresh_750:Object -> (if False then (\fresh_742:String -> 1) else (if False then string_length else (\fresh_742:String -> 1)))) 248) ((if True then (if (! True) then (\fresh_743:String -> "REqtKJLCJadDgcErgOMiWgXadmAIOECuCOJxXxAoDsNXtk") else (\fresh_743:String -> "tyIBzIHhXBAOGGXcfusgphyHydwAJShIBeeDlRjZSFAbkAqlvebxDJaXQkk")) else (\fresh_743:String -> (if (if False then False else False) then fresh_743 else fresh_743))) (if ((\fresh_744:Boolean -> False) False) then "oVNNFrXqONoGWFWVixLaMWRNLVDZ" else "WspejkOMHKQakroNNOTPtAAwakRPaoEYeGUdaaQYKbiUbQLPyBEIvJPBHsyFmTXdRCGRXZjMvXuiMrWxcITWBUnZwzdqDoQMDOrsJZcjPFkTuoThPgPzXWkYpkjlbbTAtMwtuaFeSaPoGkTzCV"))),39,7,3629.407,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if False then (if (if True then True else ((\fresh_754:Double -> True) -514.3115743728448)) then ((\fresh_755:Top -> 1) 179.13138016788977) else ((if True then (\fresh_766:Integer -> fresh_766) else (\fresh_766:Integer -> fresh_766)) -17)) else (if False then 1 else ((if True then (\fresh_767:String -> (if True then 1 else 1)) else string_length) "RkCBhhhpysnjsevVtZRaOEnaNaHpcmyXjcFdaNeHtUdKptgtoMoMRYiqsUZJEBoOhJJGwuTMfYQoLaKPeQeVmcIbZczASWpRlntkRLPXmKVcCmUIJzIgbEUzOyvtTlatqLQFbhHghdVXtYeHoSxibWwKwVRCKWTaZXLA"))),35,7,3245.004,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if True then 1 else 1),4,2,1334.934,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((if True then (if (if True then (if False then False else False) else True) then (\fresh_772:Double -> (if True then 1 else (if True then 1 else 1))) else (if (if False then False else False) then (\fresh_772:Double -> 1) else (if True then (\fresh_772:Double -> 1) else (\fresh_772:Double -> 1)))) else (if (! True) then (\fresh_772:Double -> 1) else (if True then (\fresh_772:Double -> 1) else (\fresh_772:Double -> 1)))) (((\fresh_774:Boolean -> (\fresh_773:Double -> fresh_773)) True) 253.90414798258985)),51,7,4570.343,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,1357.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if ((if (if (! False) then False else True) then (\fresh_786:Boolean -> (if True then fresh_786 else True)) else (if False then (\fresh_786:Boolean -> fresh_786) else !)) False) then 1 else (if (if True then True else (if (if True then False else False) then (! True) else False)) then (if True then 1 else (if (! True) then ((/Int 39) -445) else (if (if False then False else False) then 1 else (if True then 1 else 1)))) else 1)),57,7,5175.371,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,1357.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if False then ((\fresh_801:Boolean -> 1) ((if False then (\fresh_802:Boolean -> False) else !) True)) else 1),13,6,1700.671,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,1357.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,1357.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if (((\fresh_833:(fresh_832:Boolean -> (Boolean)) -> (\fresh_831:Boolean -> False)) (if False then ! else !)) False) then 1 else 1),13,6,1725.586,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,1357.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((if False then (if (! True) then (\fresh_840:Integer -> fresh_840) else (\fresh_840:Integer -> fresh_840)) else (\fresh_840:Integer -> ((\fresh_850:Boolean -> 1) False))) 254),17,6,1943.873,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,1357.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,1357.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,1357.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((if ((\fresh_856:Integer -> True) (if False then 31 else 153)) then (\fresh_851:Boolean -> 1) else (if True then (\fresh_851:Boolean -> 1) else (\fresh_851:Boolean -> (if True then 1 else (if fresh_851 then 1 else 1))))) ((\fresh_852:Integer -> False) (if False then 75 else (if True then -112 else 504)))),33,7,3071.61,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,((((\fresh_862:Object -> (\fresh_861:Integer -> (\fresh_860:Boolean -> 1))) False) -770) False),10,7,1649.661,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,1357.0,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,(if False then (if True then 1 else 1) else ((if True then ((\fresh_888:Integer -> (\fresh_874:Boolean -> 1)) 176) else (\fresh_874:Boolean -> (if fresh_874 then 1 else 1))) ((if False then (\fresh_875:Double -> False) else (\fresh_875:Double -> False)) (if False then 641.9558805917574 else 265.1003587263989)))),30,7,2858.191,1
{ x:Integer where ((&& ((>[??] x) 0)) ((<[??] x) 10)) },Smaller than 10 Natural,1,1,1,1357.0,1
