Typee,Pretty Typee,Individual,Tree Size,Tree Depth,Diversity,Semantic Diversity
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_222:Boolean -> 4) (if False then True else (((if False then (\fresh_224:String -> (&& (! False))) else (\fresh_224:String -> !)) "BoryaaDQVPfvsdsthxWniLSXAfzeoaRoJvXIXfdAZWkHCMPXFzaDFZfTAnDxgHasCLqZVVKfjrmvUOQHOePuDLctqSqUejtowYXfvVrSoFbctWFfqzRqvSawfLGZHmoyYSnItqmYJkEnnAmOoZZEPkEdHXp") True))),20,9,3763.521,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_229:Double -> 4) ((\fresh_230:Boolean -> ((if False then (\fresh_231:Integer -> -417.82701870172576) else (\fresh_231:Integer -> (if fresh_230 then -12.749419445373167 else -379.60769051345824))) -486)) True)),17,8,3623.221,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(((if (if True then True else False) then (\fresh_235:Integer -> (\fresh_234:Boolean -> 4)) else (if True then (\fresh_235:Integer -> (\fresh_234:Boolean -> 4)) else (\fresh_235:Integer -> (if False then (\fresh_234:Boolean -> fresh_235) else (\fresh_234:Boolean -> fresh_235))))) -23) True),24,8,3843.003,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (if (if (! False) then True else True) then (if False then ((\fresh_316:Integer -> True) ((\fresh_317:Integer -> fresh_317) 685)) else False) else False) then 4 else (if False then (if ((\fresh_323:Integer -> ((\fresh_325:Integer -> True) 1235)) 184) then (if ((\fresh_326:Top -> ((!=Int -425) 292)) "hhpwBKiYpCmXUTrIEOEiTFRGuMoWXWRWsvjFuHKdJyBMgmAAMLHSU") then 1 else 1) else ((if (if False then True else True) then (\fresh_331:Boolean -> 1) else (\fresh_331:Boolean -> 1)) ((if (if False then True else False) then (\fresh_332:Boolean -> fresh_332) else !) False))) else (if (if False then False else (if True then (if False then ((if False then ! else !) False) else True) else (if True then (if True then True else False) else False))) then (if (if False then (if False then True else (if (if True then False else True) then False else False)) else True) then 4 else (if (! False) then 4 else 1)) else ((\fresh_343:(fresh_342:Integer -> (Boolean)) -> 4) (<Int ((if True then string_length else string_length) "wYbeeZczJXtnrvmXdgJzuUWZGXippuUZZtPfkXxGagUyUIlohOOFIEVeilnYvdsSM")))))),115,9,11078.882,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if False then 1 else (if True then ((if ((if (if False then False else False) then ! else !) (if True then False else False)) then (\fresh_347:Double -> 4) else (if True then (\fresh_347:Double -> (if (! False) then (if False then 1 else 4) else 1)) else (\fresh_347:Double -> 1))) (if False then ((\fresh_348:Boolean -> 531.0107868768616) True) else (if ((\fresh_349:Integer -> False) (if False then -149 else -294)) then -452.08471500235225 else -1051.07987474452))) else 1)),52,9,5814.623,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if True then 4 else ((if False then ((if True then (\fresh_379:Boolean -> (\fresh_362:Boolean -> 1)) else (\fresh_379:Boolean -> (\fresh_362:Boolean -> 1))) False) else ((\fresh_413:Boolean -> (\fresh_362:Boolean -> 1)) (if (if False then True else (if False then True else False)) then False else False))) ((((\fresh_365:Boolean -> -->) False) False) False))),38,8,4791.348,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if False then ((if (if True then True else ((\fresh_417:Object -> False) 391)) then (\fresh_416:Top -> (if (! False) then 1 else 1)) else (if False then (\fresh_416:Top -> 1) else ((\fresh_556:Boolean -> (\fresh_416:Top -> 1)) False))) 236) else 4),29,8,4164.428,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_564:Boolean -> ((if (if (if fresh_564 then fresh_564 else (if False then False else True)) then (if False then False else True) else True) then (if False then string_length else (\fresh_567:String -> 4)) else (if fresh_564 then (\fresh_567:String -> ((\fresh_577:Integer -> 4) -175)) else (if fresh_564 then string_length else (\fresh_567:String -> 4)))) "ijyQMjrqyTjuihISVNOPxSFaSGJXBvuFHcMUDehqYsfayJOgSiq")) (if (((\fresh_566:Integer -> (if True then ! else !)) -182) False) then False else False)),47,9,5496.975,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if True then (if False then (\fresh_578:Boolean -> ((if False then (\fresh_583:Object -> 1) else (\fresh_583:Object -> 1)) 742.3658198858213)) else (((\fresh_622:Boolean -> (\fresh_584:String -> (\fresh_578:Boolean -> 4))) True) ((\fresh_585:Boolean -> "yQAiddClJBygbCdHOXKaYckdpFaSwhaNYIchQAFwbuwQAjHkpvsxLWmOqCHHsHHOwgCybsXdkhejtIutrzTWLWcITbWtLroMGXauPnoCz") ((if False then (\fresh_588:Integer -> False) else (\fresh_588:Integer -> False)) -411)))) else (if (((\fresh_642:Integer -> (\fresh_629:Object -> False)) -162) False) then (if ((\fresh_651:Integer -> (if True then False else False)) (if (if (! True) then True else True) then -225 else 645)) then (if True then (\fresh_578:Boolean -> (if False then 1 else 1)) else (\fresh_578:Boolean -> 1)) else (\fresh_578:Boolean -> (if fresh_578 then (if fresh_578 then (if False then 1 else 1) else 1) else 1))) else (if (if (if False then False else False) then (if False then (! False) else (! False)) else False) then (if True then (if True then (\fresh_578:Boolean -> 1) else (if False then (\fresh_578:Boolean -> 1) else (\fresh_578:Boolean -> 1))) else (\fresh_578:Boolean -> 1)) else (\fresh_578:Boolean -> (if fresh_578 then ((\fresh_708:Integer -> 1) -221) else 1))))) (if ((\fresh_579:Boolean -> True) (if ((\fresh_580:Integer -> True) -52) then True else False)) then True else False)),126,9,11981.377,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(((\fresh_710:Boolean -> (if (if True then (if False then fresh_710 else True) else fresh_710) then (\fresh_709:Object -> (if fresh_710 then 4 else (if fresh_710 then 1 else 4))) else (if fresh_710 then (\fresh_709:Object -> 4) else (\fresh_709:Object -> ((\fresh_729:Boolean -> 4) True))))) (if (if (((\fresh_713:String -> (!=Int 507)) ((\fresh_714:Boolean -> "NAXDIbAqoCPsACtiAnzlrescOtxdIQChMFkDayUUSVhnX") False)) -10) then False else ((\fresh_716:Integer -> True) 153)) then True else (! False))) 48.88405771965655),51,9,5823.733,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if True then 4 else ((\fresh_730:Integer -> ((if False then (if True then (% 678) else (-Int 11)) else (\fresh_737:Integer -> 1)) ((\fresh_738:Boolean -> -488) (! False)))) ((if False then (\fresh_731:Integer -> -349) else (if True then (\fresh_731:Integer -> fresh_731) else ((if True then *Int else +Int) -135))) ((if True then (\fresh_732:Boolean -> 568) else (\fresh_732:Boolean -> 535)) False)))),47,8,5519.876,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(((if (if ((\fresh_763:Top -> True) (-Int 529)) then (if False then True else True) else True) then (if ((\fresh_776:Integer -> True) 126) then (\fresh_750:Integer -> (\fresh_749:Boolean -> 4)) else (if True then (\fresh_750:Integer -> (\fresh_749:Boolean -> (if False then fresh_750 else 4))) else (if True then (\fresh_750:Integer -> (\fresh_749:Boolean -> fresh_750)) else (\fresh_750:Integer -> (\fresh_749:Boolean -> fresh_750))))) else ((\fresh_804:Integer -> (\fresh_750:Integer -> (\fresh_749:Boolean -> 4))) -345)) (if True then 307 else ((if (if ((\fresh_756:Boolean -> fresh_756) False) then True else False) then (\fresh_751:Integer -> fresh_751) else (if ((\fresh_761:String -> False) "CQfdDitKISptBoUvaKsrGKETOOeiMCkdMwOKZtYLNTCtqIofMuQWIDdacEAhZBuOwkigXhWzrdhBoYVArTDhT") then (if False then (*Int 394) else (\fresh_751:Integer -> 444)) else (\fresh_751:Integer -> fresh_751))) ((\fresh_752:Double -> 362) (if False then (if True then -91.75087973908516 else -404.9096907163096) else ((\fresh_753:Boolean -> 229.0927999333012) False)))))) True),87,9,8641.251,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if (if ((((\fresh_894:Boolean -> (\fresh_892:Top -> !)) True) ==Int) (if True then (! False) else ((\fresh_890:Boolean -> fresh_890) (! False)))) then (if False then True else ((\fresh_895:Integer -> (if True then True else True)) 14)) else ((\fresh_906:Integer -> (! False)) 157)) then ((if False then (\fresh_908:Boolean -> (\fresh_884:Top -> 1)) else (if ((\fresh_1120:Integer -> True) 247) then (\fresh_908:Boolean -> (\fresh_884:Top -> 4)) else (\fresh_908:Boolean -> (\fresh_884:Top -> 4)))) (if (if False then False else True) then False else True)) else (if True then (((\fresh_1169:Top -> (\fresh_1127:Boolean -> (\fresh_884:Top -> 4))) -21) False) else (if (if ((if (if True then True else True) then (\fresh_1171:Integer -> True) else (\fresh_1171:Integer -> True)) 74) then (if (if True then (if True then True else True) else False) then False else True) else True) then ((\fresh_1172:Boolean -> (if fresh_1172 then (\fresh_884:Top -> 1) else (\fresh_884:Top -> 1))) (if (if (! False) then True else False) then True else (if False then True else True))) else (if (if True then (if False then True else False) else (if False then False else True)) then (\fresh_884:Top -> (if True then (if False then 1 else 1) else (if False then 1 else 1))) else (\fresh_884:Top -> 1))))) -60),141,9,13295.394,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (! (if True then ((if False then ((\fresh_1207:Integer -> (<Int -669)) -234) else (\fresh_1195:Integer -> (! True))) (if (! (if (if True then True else True) then False else (! False))) then (string_length "uTwAwDjvvNmEIcCPiCOkHQeXHdJbyGnqzlAIpBoIWJpIUZoRkRSmmLsBDNIqbhHGOmIsjpRiACMUIwBHlvgspNZVjWmaYG") else (if ((\fresh_1199:Integer -> True) -804) then 284 else -458))) else False)) then 4 else 4),43,9,5268.032,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if False then (\fresh_1212:String -> (if False then 1 else 1)) else ((if False then (if False then (if True then (\fresh_1218:Integer -> (\fresh_1212:String -> fresh_1218)) else (\fresh_1218:Integer -> (if True then string_length else string_length))) else (\fresh_1218:Integer -> ((\fresh_1221:String -> string_length) "uihnnYkpAQTcuABofDGRZvRrXAfOJvMDcQhgJSGjrYFNyHOejrnwnu"))) else (\fresh_1218:Integer -> (\fresh_1212:String -> 4))) 435)) (if (! True) then (if True then "bEuVVYDexZSnaJKouGGRupxJZfGSVLzHYpSytMiGOWmlPISZwTZUAOEnkQcJXZOIZBRJkdJhteRLpNMWsgzyNRmOSdL" else (((\fresh_1215:Object -> (\fresh_1214:Top -> "lQEqiHgaSoOqyKsaTsWVWtKsximkvAiLjdtXbhKFhNgTVBJLnYZvh")) (>Int (string_length (if False then "nnQPLqqxJlQAjIWdkZthtIqPTGGRMtftaJFRdAnsSWYraSCPNAsPCdMCaczAYJXEWqVPJXsQAgZqWoJcDYdgewdVpgbjWStBOjprk" else "iMAOZtodbCJAXMXPvWxExGbaQgJGsscBYIvCWJWt")))) -48)) else "brFiiCOpoNSbsMvmJApaYGebyRfrMSWUqOClFdFVFAVpikgGjbvfZFmpoyAUBnYWeyaYMnsuFauOUNJhKkxBfzzfmpPPnMrymjBNxXozZcTAhMcCcbUsXkrMILPJG")),54,9,6093.223,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_1242:Integer -> 4) -242),4,3,2935.77,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_1243:Integer -> (if (if True then (if False then ((if False then (>=Int fresh_1243) else (>Int -709)) fresh_1243) else True) else True) then 4 else 4)) (if True then -101 else ((if False then (if (if True then True else True) then (\fresh_1244:Boolean -> -636) else (\fresh_1244:Boolean -> -114)) else (if True then (\fresh_1244:Boolean -> 190) else (\fresh_1244:Boolean -> 543))) False))),43,9,5246.302,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if True then 4 else 1),4,2,2916.731,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if False then 1 else 4),4,2,2917.854,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if (if (if False then ((if True then ! else !) ((\fresh_1268:String -> False) "cUFYxIQYaiQA")) else (if (if ((&& False) False) then True else False) then ((\fresh_1271:Boolean -> fresh_1271) True) else ((\fresh_1272:Integer -> (if True then False else False)) -416))) then (if (if (if False then (! False) else True) then False else False) then True else (! False)) else True) then (if (if False then ((\fresh_1275:Object -> False) 699) else ((\fresh_1279:Top -> True) "AFRyMtfTCGgsMjuZqqgiGAjEXA")) then (if False then (if False then string_length else string_length) else (if False then (\fresh_1258:String -> 1) else (\fresh_1258:String -> 4))) else (if ((if True then (\fresh_1299:Integer -> True) else (if False then (\fresh_1299:Integer -> True) else (\fresh_1299:Integer -> False))) ((\fresh_1300:Integer -> -277) 210)) then (\fresh_1258:String -> 4) else (\fresh_1258:String -> 4))) else (if True then (if False then ((\fresh_1318:Top -> (if False then (\fresh_1258:String -> 1) else string_length)) False) else (if (if False then False else True) then (\fresh_1258:String -> 4) else (if False then string_length else (if False then string_length else (\fresh_1258:String -> 4))))) else (if ((\fresh_1343:Integer -> True) -183) then (if True then (if False then string_length else (if True then string_length else string_length)) else string_length) else string_length))) (if False then ((if True then (if True then (\fresh_1259:Boolean -> "SHhzUwGWMDkGcjtjDuylkrMPTGOazojWRzjcU") else (\fresh_1259:Boolean -> "UUcxggtnsZbacidagPwbPgzYlPPpQLIOCTovWdnZOqOsybRvOmgVrWrhhgQ")) else (if True then ((\fresh_1262:Object -> (\fresh_1259:Boolean -> "CWarGTRvhZnTWgCMrgXTKWERFDvPXKhJQKezDvnOQn")) (if False then "TmOVUzcWRGzYHzAjCu" else 235.95884305185294)) else (if (! True) then (\fresh_1259:Boolean -> (if True then "DmToqeltirNfnDlPNeKpdvddYNuOjaaMopiaspJgvQxRCWiYlWbsxIUvVlEQSOSyEKVeDiZXqgKqjJoNSkMAdrG" else "ngnnmcyWzpkFnJHgJmdvCBZHOXwdqQoz")) else (\fresh_1259:Boolean -> "xleMJOcoKtqepibkeMsimFagnHNNmnvpbELdbSCcLjMokVMuRdxbyTYBojkcUVrayCjhQDyRWERxbEnlyrHBNXKiblfHqtpXIlPqZIBKziLfwTHyXJDzDYDlkOBvuRBx")))) False) else "xTmqmudKTrOPlrKLYKKnzwiVyJwBYJXnUyqDfIpKXvdsPNLvXIukVAjAvUhxyvMsYPZJnKFWUFvIjobYVYghIIsTzSaOvzKQcESotOIkZlyIkOiHcdAza")),169,9,15890.657,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (if ((if (! False) then ! else !) False) then ((\fresh_1352:Top -> False) False) else True) then (if ((if (if ((\fresh_1354:Top -> True) >) then False else True) then (if (if False then False else True) then (\fresh_1353:Integer -> (if True then True else False)) else (<=Int 210)) else (if False then (\fresh_1353:Integer -> False) else (\fresh_1353:Integer -> True))) -84) then ((if False then (if True then (-Int -1063) else (\fresh_1362:Integer -> fresh_1362)) else (\fresh_1362:Integer -> 4)) 389) else ((if (if (! ((\fresh_1374:Integer -> False) (if True then 85 else 805))) then False else (if (if True then False else True) then (! False) else False)) then (if True then (\fresh_1366:Double -> 4) else (\fresh_1366:Double -> 1)) else (if (if True then False else False) then (\fresh_1366:Double -> 4) else (\fresh_1366:Double -> 4))) ((\fresh_1367:Object -> -196.77736394682827) -246))) else ((\fresh_1380:Integer -> (if False then 1 else 4)) ((if (if ((\fresh_1382:Integer -> True) -329) then True else False) then (if True then (\fresh_1381:Boolean -> (if True then 273 else 25)) else ((\fresh_1384:Boolean -> (\fresh_1381:Boolean -> 287)) ((\fresh_1385:Integer -> True) 55))) else (if False then (\fresh_1381:Boolean -> (if fresh_1381 then 775 else 379)) else (\fresh_1381:Boolean -> (if (! fresh_1381) then -108 else (if False then -322 else -287))))) True))),147,9,13892.784,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (((if True then (\fresh_1424:Boolean -> (\fresh_1389:String -> True)) else (if False then (\fresh_1424:Boolean -> (\fresh_1389:String -> True)) else (\fresh_1424:Boolean -> (\fresh_1389:String -> fresh_1424)))) True) ((if (if True then False else True) then (\fresh_1390:Boolean -> "BUlQQfCBWvUdAahhJGrMHlHvkKqcdEfbTgguZWouiSbmJeYFZnceVeFzqTfpNe") else (if True then (\fresh_1390:Boolean -> "XVkctueESiUVivCL") else ((\fresh_1423:Boolean -> (\fresh_1390:Boolean -> "aXFPfNYFfzGSwyzgxRMjExKKvDqZZScOZTzcBvzrvqPjjnnMhmR")) True))) ((\fresh_1391:Boolean -> False) ((\fresh_1392:Integer -> ((if True then ! else !) True)) 153)))) then (if (((\fresh_1458:Boolean -> (if True then ! else !)) False) False) then ((if True then (\fresh_1459:Boolean -> ((\fresh_1460:Boolean -> 4) fresh_1459)) else (if True then (\fresh_1459:Boolean -> (string_length (if fresh_1459 then "IojYAlfKErURJsbvGCGbyvno" else "ZDPUNuQYfvxoKELsUzrIityRlPvRtrergRfMfQwxyuthgAyppeDGeSXzzNviKLzJRDnfpfDLLVBMAAuSAHORtokORMQiENposTOWJTJjZk"))) else (\fresh_1459:Boolean -> 1))) True) else ((if False then (if ((==Int -335) 42) then (\fresh_1467:Top -> 1) else (\fresh_1467:Top -> ((\fresh_1481:Integer -> fresh_1481) 951))) else (\fresh_1467:Top -> 4)) <Int)) else 4),96,9,9422.828,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((if ((if True then (if False then (\fresh_1483:Double -> True) else (\fresh_1483:Double -> (if True then (if True then True else True) else False))) else ((\fresh_1505:Integer -> (\fresh_1483:Double -> False)) 6)) ((\fresh_1484:Boolean -> 163.5003300119165) False)) then (if (! False) then (\fresh_1482:Integer -> 4) else ((\fresh_1507:Integer -> (/Int 112)) -36)) else (if ((if (if False then False else False) then (\fresh_1510:Top -> False) else (\fresh_1510:Top -> True)) 41) then (if (if False then False else True) then (if True then (\fresh_1482:Integer -> 4) else (\fresh_1482:Integer -> 1)) else (if (if False then False else True) then (\fresh_1482:Integer -> ((\fresh_1525:Double -> 4) 88.08535299352418)) else (\fresh_1482:Integer -> ((\fresh_1526:Top -> 4) True)))) else ((\fresh_1527:Boolean -> (\fresh_1482:Integer -> 4)) False))) -172),82,9,8142.479,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,((\fresh_1528:Integer -> 4) -466),4,3,2941.77,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (if ((if False then (if ((if True then ! else !) True) then (if True then (\fresh_1529:Integer -> True) else (\fresh_1529:Integer -> True)) else (\fresh_1529:Integer -> ((\fresh_1541:Integer -> False) 493))) else (\fresh_1529:Integer -> (if True then False else False))) 80) then True else True) then 4 else 4),33,9,4484.841,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,4,1,1,2878.0,4
{ x:Integer where ((==[??] ((% x) 4)) 0) },Multiple of 4,(if (((\fresh_1543:Boolean -> (if (if fresh_1543 then True else fresh_1543) then (!=Int 325) else (<=Int 734))) True) 54) then 4 else (if ((if ((\fresh_1555:Integer -> False) ((\fresh_1556:Boolean -> -292) True)) then ((\fresh_1560:Boolean -> (\fresh_1554:Integer -> fresh_1560)) (! True)) else (if (! False) then (\fresh_1554:Integer -> True) else (>=Int ((\fresh_1573:Boolean -> 123) (if True then False else False))))) 790) then 4 else (if (if False then False else ((!=Int ((\fresh_1581:Integer -> fresh_1581) 226)) 330)) then (((if True then (\fresh_1583:Integer -> (\fresh_1582:Boolean -> 4)) else (\fresh_1583:Integer -> (\fresh_1582:Boolean -> fresh_1583))) ((if False then (% -401) else (\fresh_1584:Integer -> -247)) -909)) False) else ((\fresh_1594:Integer -> 4) (if True then 5 else -159))))),91,9,9092.317,4
