DepthAwareManager;100;{x: Int | x > 0 && x < 1000};11;4;64;40.30911170504987;6807;317062.0;6.09375;12
DynamicProbManager;100;{x: Int | x > 0 && x < 1000};11;4;73;17.95283598988317;3943;139733.0;5.808219178082192;12
ChoiceManager;100;{x: Int | x > 0 && x < 100};11;4;52;18.685183878988028;2508;69673.0;4.1923076923076925;12
DepthAwareManager;100;{x: Int | x > 0 && x < 100};11;4;64;48.569889447884634;6707;316779.0;6.09375;12
DynamicProbManager;100;{x: Int | x > 0 && x < 100};11;4;73;17.67223081807606;3900;139487.0;5.808219178082192;12
ChoiceManager;100;{x: Int | x > 0};11;6;59;29.533730119932443;1634;53455.0;3.9661016949152543;12
DepthAwareManager;100;{x: Int | x > 0};11;6;69;47.36167833697982;8483;353006.0;7.884057971014493;12
DynamicProbManager;100;{x: Int | x > 0};11;6;78;13.46570737985894;5526;277481.0;6.166666666666667;12
ChoiceManager;100;{x: Int | x > 0 && x < 1000};11;6;59;20.045742047950625;1837;54956.0;3.9661016949152543;12
DepthAwareManager;100;{x: Int | x > 0 && x < 1000};11;6;69;36.570962846046314;9034;355008.0;7.884057971014493;12
DynamicProbManager;100;{x: Int | x > 0 && x < 1000};11;6;78;16.518645527074113;5604;279795.0;6.166666666666667;12
ChoiceManager;100;{x: Int | x > 0 && x < 100};11;6;59;21.783592997817323;1781;54695.0;3.9661016949152543;12
DepthAwareManager;100;{x: Int | x > 0 && x < 100};11;6;69;42.59937701304443;8876;354760.0;7.884057971014493;12
DynamicProbManager;100;{x: Int | x > 0 && x < 100};11;6;78;20.64505174010992;5617;279616.0;6.166666666666667;12
ChoiceManager;100;{x: Int | x > 0};11;8;58;28.861186983063817;1919;64614.0;3.8793103448275863;12
DepthAwareManager;100;{x: Int | x > 0};11;8;65;46.02701753308065;7777;363200.0;8.153846153846153;12
DynamicProbManager;100;{x: Int | x > 0};11;8;81;12.651823977008462;6215;282595.0;6.246913580246914;12
ChoiceManager;100;{x: Int | x > 0 && x < 1000};11;8;58;18.69796363497153;2080;66125.0;3.8793103448275863;12
